#: table_doi: 10.17182/hepdata.58995.v1/t99
#: name: Table 99
#: description: Distribution of the variable PT(C=AVERAGE) in the AWAY and TRANSVERSE regions for R=0.8 and jet PT in the range 8 to 11 GeV.

#: data_file: Table99.yaml
#: keyword reactions: P P --> JET(S) X | P P --> CHARGED X
#: keyword observables: DN/DPT(C
#: keyword phrases: Inclusive | Single Differential Distribution | Transverse Momentum Dependence | Proton-Proton Scattering | Jet Production
#: keyword cmenergies: 7000.0
#: PT(C=JET) [GeV],,,8.0-11.0
#: R,,,0.8
#: RE,,,P P --> JET(S) < CHARGED X > X
#: SQRT(S) [GeV],,,7000.0
#: ,,,AWAY
PT(C=AVERAGE) [GEV],PT(C=AVERAGE) [GEV] LOW,PT(C=AVERAGE) [GEV] HIGH,(1/N(C=EVENTS)*D(N)/DPT(C=AVERAGE) [GEV**-1],stat +,stat -,sys +,sys -
0.25,0.0,0.5,0.00395122,3.5561e-05,-3.5561e-05,0.000454407,-0.000454407
0.55,0.5,0.6,0.0175516,0.000140413,-0.000140413,0.00132511,-0.00132511
0.6499999999999999,0.6,0.7,0.0486731,0.000243365,-0.000243365,0.00237003,-0.00237003
0.75,0.7,0.8,0.110356,0.000331069,-0.000331069,0.00483054,-0.00483054
0.8500000000000001,0.8,0.9,0.187079,0.000374158,-0.000374158,0.00741504,-0.00741504
0.95,0.9,1.0,0.23782,0.00047564,-0.00047564,0.00897436,-0.00897436
1.05,1.0,1.1,0.232753,0.000465505,-0.000465505,0.00809297,-0.00809297
1.15,1.1,1.2,0.186791,0.000373582,-0.000373582,0.00680956,-0.00680956
1.25,1.2,1.3,0.131449,0.000262899,-0.000262899,0.00633689,-0.00633689
1.35,1.3,1.4,0.0861214,0.000258364,-0.000258364,0.00480508,-0.00480508
1.5,1.4,1.6,0.0443448,0.000133034,-0.000133034,0.00240322,-0.00240322
1.7000000000000002,1.6,1.8,0.0182267,7.29069e-05,-7.29069e-05,0.00155783,-0.00155783
1.9,1.8,2.0,0.00808321,4.84993e-05,-4.84993e-05,0.00156572,-0.00156572
2.1,2.0,2.2,0.00389123,3.50211e-05,-3.50211e-05,0.000990936,-0.000990936
2.3,2.2,2.4,0.00213167,2.77118e-05,-2.77118e-05,0.000554154,-0.000554154
2.5,2.4,2.6,0.00118211,2.00959e-05,-2.00959e-05,0.000311836,-0.000311836
2.7,2.6,2.8,0.000698518,1.46689e-05,-1.46689e-05,0.000188196,-0.000188196
2.9,2.8,3.0,0.000489036,1.3693e-05,-1.3693e-05,0.000143706,-0.000143706
