#: table_doi: 10.17182/hepdata.58995.v1/t109
#: name: Table 109
#: description: Distribution of the variable PT(C=AVERAGE) in the AWAY and TRANSVERSE regions for R=1.0 and jet PT in the range 8 to 11 GeV.

#: data_file: Table109.yaml
#: keyword reactions: P P --> JET(S) X | P P --> CHARGED X
#: keyword observables: DN/DPT(C
#: keyword phrases: Inclusive | Single Differential Distribution | Transverse Momentum Dependence | Proton-Proton Scattering | Jet Production
#: keyword cmenergies: 7000.0
#: PT(C=JET) [GeV],,,8.0-11.0
#: R,,,1.0
#: RE,,,P P --> JET(S) < CHARGED X > X
#: SQRT(S) [GeV],,,7000.0
#: ,,,AWAY
PT(C=AVERAGE) [GEV],PT(C=AVERAGE) [GEV] LOW,PT(C=AVERAGE) [GEV] HIGH,(1/N(C=EVENTS)*D(N)/DPT(C=AVERAGE) [GEV**-1],stat +,stat -,sys +,sys -
0.25,0.0,0.5,0.00438245,3.06772e-05,-3.06772e-05,0.000705997,-0.000705997
0.55,0.5,0.6,0.0219277,0.000131566,-0.000131566,0.00178411,-0.00178411
0.6499999999999999,0.6,0.7,0.0645371,0.000193611,-0.000193611,0.00322685,-0.00322685
0.75,0.7,0.8,0.148021,0.000296041,-0.000296041,0.0061317,-0.0061317
0.8500000000000001,0.8,0.9,0.241914,0.000483828,-0.000483828,0.00951802,-0.00951802
0.95,0.9,1.0,0.288418,0.000288418,-0.000288418,0.0109788,-0.0109788
1.05,1.0,1.1,0.264836,0.000264836,-0.000264836,0.00908198,-0.00908198
1.15,1.1,1.2,0.201838,0.000403675,-0.000403675,0.00755477,-0.00755477
1.25,1.2,1.3,0.137765,0.000275529,-0.000275529,0.00571516,-0.00571516
1.35,1.3,1.4,0.089107,0.000178214,-0.000178214,0.00389123,-0.00389123
1.5,1.4,1.6,0.0457895,9.1579e-05,-9.1579e-05,0.00256585,-0.00256585
1.7000000000000002,1.6,1.8,0.0187746,7.50983e-05,-7.50983e-05,0.00197187,-0.00197187
1.9,1.8,2.0,0.00849148,4.24574e-05,-4.24574e-05,0.00168448,-0.00168448
2.1,2.0,2.2,0.00407737,3.26189e-05,-3.26189e-05,0.000992753,-0.000992753
2.3,2.2,2.4,0.00225315,2.25315e-05,-2.25315e-05,0.000589959,-0.000589959
2.5,2.4,2.6,0.00122248,1.71147e-05,-1.71147e-05,0.000318286,-0.000318286
2.7,2.6,2.8,0.000747606,1.34569e-05,-1.34569e-05,0.000197361,-0.000197361
2.9,2.8,3.0,0.000484505,1.16281e-05,-1.16281e-05,0.000141879,-0.000141879
3.15,3.0,3.3,0.000283999,7.38398e-06,-7.38398e-06,8.5919e-05,-8.5919e-05
3.45,3.3,3.6,0.000162722,5.53255e-06,-5.53255e-06,4.77267e-05,-4.77267e-05
3.75,3.6,3.9,0.000129991,5.7196e-06,-5.7196e-06,3.80656e-05,-3.80656e-05
4.05,3.9,4.2,6.23333e-05,3.42833e-06,-3.42833e-06,1.82532e-05,-1.82532e-05
4.35,4.2,4.5,4.04347e-05,3.1539e-06,-3.1539e-06,1.28505e-05,-1.28505e-05
4.65,4.5,4.8,3.55091e-05,3.1248e-06,-3.1248e-06,1.04149e-05,-1.04149e-05
4.949999999999999,4.8,5.1,1.99216e-05,2.31091e-06,-2.31091e-06,4.83779e-06,-4.83779e-06
5.25,5.1,5.4,1.03776e-05,1.66041e-06,-1.66041e-06,3.40451e-06,-3.40451e-06
5.550000000000001,5.4,5.7,6.5652e-06,1.22112e-06,-1.22112e-06,2.15379e-06,-2.15379e-06
5.85,5.7,6.0,8.3658e-06,2.10819e-06,-2.10819e-06,2.55931e-06,-2.55931e-06
6.5,6.0,7.0,5.3968e-06,7.28575e-07,-7.28575e-07,1.09198e-06,-1.09198e-06
7.5,7.0,8.0,1.7246e-06,2.77658e-07,-2.77658e-07,5.38354e-07,-5.38354e-07

#: PT(C=JET) [GeV],,,8.0-11.0
#: R,,,1.0
#: RE,,,P P --> JET(S) < CHARGED X > X
#: SQRT(S) [GeV],,,7000.0
#: ,,,TRANSVERSE
PT(C=AVERAGE) [GEV],PT(C=AVERAGE) [GEV] LOW,PT(C=AVERAGE) [GEV] HIGH,(1/N(C=EVENTS)*D(N)/DPT(C=AVERAGE) [GEV**-1],stat +,stat -,sys +,sys -
0.25,0.0,0.5,0.00836962,4.18481e-05,-4.18481e-05,0.00121253,-0.00121253
0.55,0.5,0.6,0.0416746,0.000208373,-0.000208373,0.00269148,-0.00269148
0.6499999999999999,0.6,0.7,0.100644,0.000301932,-0.000301932,0.00458565,-0.00458565
0.75,0.7,0.8,0.188839,0.000377679,-0.000377679,0.0070632,-0.0070632
0.8500000000000001,0.8,0.9,0.264676,0.000529353,-0.000529353,0.0105904,-0.0105904
0.95,0.9,1.0,0.28258,0.00028258,-0.00028258,0.0120553,-0.0120553
1.05,1.0,1.1,0.238904,0.000238904,-0.000238904,0.00810514,-0.00810514
1.15,1.1,1.2,0.174385,0.000348769,-0.000348769,0.00781624,-0.00781624
1.25,1.2,1.3,0.114461,0.000228921,-0.000228921,0.00660706,-0.00660706
1.35,1.3,1.4,0.0719592,0.000143918,-0.000143918,0.00486776,-0.00486776
1.5,1.4,1.6,0.0358992,0.000107698,-0.000107698,0.003373,-0.003373
1.7000000000000002,1.6,1.8,0.0142028,5.68111e-05,-5.68111e-05,0.00175242,-0.00175242
1.9,1.8,2.0,0.00612301,3.67381e-05,-3.67381e-05,0.00125047,-0.00125047
2.1,2.0,2.2,0.0029812,2.68308e-05,-2.68308e-05,0.000782247,-0.000782247
2.3,2.2,2.4,0.00155932,2.02711e-05,-2.02711e-05,0.000412117,-0.000412117
2.5,2.4,2.6,0.000870226,1.47938e-05,-1.47938e-05,0.000239486,-0.000239486
2.7,2.6,2.8,0.000548779,1.26219e-05,-1.26219e-05,0.000154197,-0.000154197
2.9,2.8,3.0,0.000313311,8.77272e-06,-8.77272e-06,9.26417e-05,-9.26417e-05
3.15,3.0,3.3,0.000198901,6.56372e-06,-6.56372e-06,5.98695e-05,-5.98695e-05
3.45,3.3,3.6,0.000104333,4.59065e-06,-4.59065e-06,3.05521e-05,-3.05521e-05
3.75,3.6,3.9,6.08738e-05,3.7133e-06,-3.7133e-06,1.81448e-05,-1.81448e-05
4.05,3.9,4.2,4.08281e-05,3.10293e-06,-3.10293e-06,1.21867e-05,-1.21867e-05
4.35,4.2,4.5,2.67325e-05,2.53958e-06,-2.53958e-06,7.82814e-06,-7.82814e-06
4.65,4.5,4.8,1.76018e-05,2.28823e-06,-2.28823e-06,5.15438e-06,-5.15438e-06
4.949999999999999,4.8,5.1,1.05189e-05,1.56732e-06,-1.56732e-06,3.29117e-06,-3.29117e-06
5.25,5.1,5.4,1.31496e-05,2.06448e-06,-2.06448e-06,4.18501e-06,-4.18501e-06
5.550000000000001,5.4,5.7,9.9469e-06,2.35742e-06,-2.35742e-06,3.19776e-06,-3.19776e-06
5.85,5.7,6.0,6.3304e-06,2.02571e-06,-2.02571e-06,1.95868e-06,-1.95868e-06
6.5,6.0,7.0,1.6071e-06,4.67671e-07,-4.67671e-07,4.87944e-07,-4.87944e-07
7.5,7.0,8.0,-,0,0,0,0

