#: table_doi: 10.17182/hepdata.58995.v1/t85
#: name: Table 85
#: description: Distribution of the variable PT(C=AVERAGE) in the AWAY and TRANSVERSE regions for R=0.4 and jet PT in the range 50 to 100 GeV.

#: data_file: Table85.yaml
#: keyword reactions: P P --> JET(S) X | P P --> CHARGED X
#: keyword observables: DN/DPT(C
#: keyword phrases: Inclusive | Single Differential Distribution | Transverse Momentum Dependence | Proton-Proton Scattering | Jet Production
#: keyword cmenergies: 7000.0
#: PT(C=JET) [GeV],,,50.0-100.0
#: R,,,0.4
#: RE,,,P P --> JET(S) < CHARGED X > X
#: SQRT(S) [GeV],,,7000.0
#: ,,,AWAY
PT(C=AVERAGE) [GEV],PT(C=AVERAGE) [GEV] LOW,PT(C=AVERAGE) [GEV] HIGH,(1/N(C=EVENTS)*D(N)/DPT(C=AVERAGE) [GEV**-1],stat +,stat -,sys +,sys -
2.5,2.4,2.6,1.34071e-05,1.10073e-05,-1.10073e-05,7.94241e-06,-7.94241e-06
2.7,2.6,2.8,-,0,0,0,0
2.8,2.6,3.0,1.01404e-05,6.74558e-06,-6.74558e-06,4.19192e-06,-4.19192e-06
2.9,2.8,3.0,-,0,0,0,0
3.15,3.0,3.3,-,0,0,0,0
3.3,3.0,3.6,4.0188e-06,3.06573e-06,-3.06573e-06,1.55398e-06,-1.55398e-06
3.45,3.3,3.6,-,0,0,0,0
3.75,3.6,3.9,-,0,0,0,0
4.05,3.9,4.2,-,0,0,0,0
4.35,4.2,4.5,-,0,0,0,0
4.65,4.5,4.8,-,0,0,0,0
5.1,4.8,5.4,-,0,0,0,0
6.2,5.4,7.0,-,0,0,0,0

