#: table_doi: 10.17182/hepdata.58995.v1/t87
#: name: Table 87
#: description: Distribution of the variable PT(C=AVERAGE) in the AWAY and TRANSVERSE regions for R=0.6 and jet PT in the range 5 to 6 GeV.

#: data_file: Table87.yaml
#: keyword reactions: P P --> JET(S) X | P P --> CHARGED X
#: keyword observables: DN/DPT(C
#: keyword phrases: Inclusive | Single Differential Distribution | Transverse Momentum Dependence | Proton-Proton Scattering | Jet Production
#: keyword cmenergies: 7000.0
#: PT(C=JET) [GeV],,,5.0-6.0
#: R,,,0.6
#: RE,,,P P --> JET(S) < CHARGED X > X
#: SQRT(S) [GeV],,,7000.0
#: ,,,AWAY
PT(C=AVERAGE) [GEV],PT(C=AVERAGE) [GEV] LOW,PT(C=AVERAGE) [GEV] HIGH,(1/N(C=EVENTS)*D(N)/DPT(C=AVERAGE) [GEV**-1],stat +,stat -,sys +,sys -
0.25,0.0,0.5,0.0119483,5.97415e-05,-5.97415e-05,0.0014316,-0.0014316
0.55,0.5,0.6,0.0533793,0.000266897,-0.000266897,0.00371169,-0.00371169
0.6499999999999999,0.6,0.7,0.131939,0.000395818,-0.000395818,0.00531046,-0.00531046
0.75,0.7,0.8,0.254961,0.000509923,-0.000509923,0.0114902,-0.0114902
0.8500000000000001,0.8,0.9,0.365479,0.000730959,-0.000730959,0.0139074,-0.0139074
0.95,0.9,1.0,0.396494,0.000792988,-0.000792988,0.0154582,-0.0154582
1.05,1.0,1.1,0.337277,0.000674553,-0.000674553,0.0106389,-0.0106389
1.15,1.1,1.2,0.242372,0.000484743,-0.000484743,0.00820133,-0.00820133
1.25,1.2,1.3,0.157214,0.000314428,-0.000314428,0.00661233,-0.00661233
1.35,1.3,1.4,0.0980587,0.000294176,-0.000294176,0.00449682,-0.00449682
1.5,1.4,1.6,0.049005,0.000147015,-0.000147015,0.00219813,-0.00219813
1.7000000000000002,1.6,1.8,0.0196384,9.81922e-05,-9.81922e-05,0.0014297,-0.0014297
1.9,1.8,2.0,0.00867248,6.07074e-05,-6.07074e-05,0.00147878,-0.00147878
2.1,2.0,2.2,0.00426312,4.26312e-05,-4.26312e-05,0.0011156,-0.0011156
2.3,2.2,2.4,0.00227446,3.18425e-05,-3.18425e-05,0.00058164,-0.00058164
2.5,2.4,2.6,0.00132431,2.5162e-05,-2.5162e-05,0.000343432,-0.000343432
2.7,2.6,2.8,0.000861496,2.06759e-05,-2.06759e-05,0.000222024,-0.000222024
2.9,2.8,3.0,0.000489317,1.41902e-05,-1.41902e-05,0.000145279,-0.000145279
3.15,3.0,3.3,0.000298271,1.1036e-05,-1.1036e-05,8.8396e-05,-8.8396e-05
3.45,3.3,3.6,0.0001777,8.885e-06,-8.885e-06,5.20364e-05,-5.20364e-05
3.75,3.6,3.9,0.000115873,6.95238e-06,-6.95238e-06,3.39314e-05,-3.39314e-05
