#: table_doi: 10.17182/hepdata.58995.v1/t104
#: name: Table 104
#: description: Distribution of the variable PT(C=AVERAGE) in the AWAY and TRANSVERSE regions for R=0.8 and jet PT in the range 31 to 50 GeV.

#: data_file: Table104.yaml
#: keyword reactions: P P --> JET(S) X | P P --> CHARGED X
#: keyword observables: DN/DPT(C
#: keyword phrases: Inclusive | Single Differential Distribution | Transverse Momentum Dependence | Proton-Proton Scattering | Jet Production
#: keyword cmenergies: 7000.0
#: PT(C=JET) [GeV],,,31.0-50.0
#: R,,,0.8
#: RE,,,P P --> JET(S) < CHARGED X > X
#: SQRT(S) [GeV],,,7000.0
#: ,,,AWAY
PT(C=AVERAGE) [GEV],PT(C=AVERAGE) [GEV] LOW,PT(C=AVERAGE) [GEV] HIGH,(1/N(C=EVENTS)*D(N)/DPT(C=AVERAGE) [GEV**-1],stat +,stat -,sys +,sys -
0.25,0.0,0.5,2.0999e-05,8.2946e-06,-8.2946e-06,4.15258e-06,-4.15258e-06
0.55,0.5,0.6,7.08545e-05,3.02549e-05,-3.02549e-05,1.61312e-05,-1.61312e-05
0.6499999999999999,0.6,0.7,0.000151921,4.39052e-05,-4.39052e-05,1.3976e-05,-1.3976e-05
0.75,0.7,0.8,0.000276711,5.81093e-05,-5.81093e-05,3.06122e-05,-3.06122e-05
0.8500000000000001,0.8,0.9,0.000423369,6.94324e-05,-6.94324e-05,3.71799e-05,-3.71799e-05
0.95,0.9,1.0,0.000538992,7.49199e-05,-7.49199e-05,6.1061e-05,-6.1061e-05
1.05,1.0,1.1,0.000649913,7.86395e-05,-7.86395e-05,5.41384e-05,-5.41384e-05
1.15,1.1,1.2,0.00069976,7.90728e-05,-7.90728e-05,6.39365e-05,-6.39365e-05
1.25,1.2,1.3,0.00065425,7.3276e-05,-7.3276e-05,8.14313e-05,-8.14313e-05
1.35,1.3,1.4,0.000635422,6.86256e-05,-6.86256e-05,7.094e-05,-7.094e-05
1.5,1.4,1.6,0.000586888,5.63412e-05,-5.63412e-05,6.57348e-05,-6.57348e-05
1.7000000000000002,1.6,1.8,0.000514465,5.24754e-05,-5.24754e-05,8.79599e-05,-8.79599e-05
1.9,1.8,2.0,0.000371565,4.0129e-05,-4.0129e-05,0.000143751,-0.000143751
2.1,2.0,2.2,0.000299551,3.41488e-05,-3.41488e-05,0.000151903,-0.000151903
2.3,2.2,2.4,0.00023846,2.93306e-05,-2.93306e-05,0.000124163,-0.000124163
2.5,2.4,2.6,0.000172987,2.36992e-05,-2.36992e-05,9.04409e-05,-9.04409e-05
2.7,2.6,2.8,0.000126944,1.92955e-05,-1.92955e-05,6.80781e-05,-6.80781e-05
2.9,2.8,3.0,8.98123e-05,1.51783e-05,-1.51783e-05,5.30989e-05,-5.30989e-05
3.15,3.0,3.3,6.42458e-05,1.19497e-05,-1.19497e-05,3.79771e-05,-3.79771e-05
3.45,3.3,3.6,3.76951e-05,8.40601e-06,-8.40601e-06,2.28973e-05,-2.28973e-05
