#: table_doi: 10.17182/hepdata.58995.v1/t68
#: name: Table 68
#: description: Distribution of the variable PT(C=AVERAGE) in the AWAY and TRANSVERSE regions for R=0.2 and jet PT in the range 6 to 8 GeV.

#: data_file: Table68.yaml
#: keyword reactions: P P --> JET(S) X | P P --> CHARGED X
#: keyword observables: DN/DPT(C
#: keyword phrases: Inclusive | Single Differential Distribution | Transverse Momentum Dependence | Proton-Proton Scattering | Jet Production
#: keyword cmenergies: 7000.0
#: PT(C=JET) [GeV],,,6.0-8.0
#: R,,,0.2
#: RE,,,P P --> JET(S) < CHARGED X > X
#: SQRT(S) [GeV],,,7000.0
#: ,,,AWAY
PT(C=AVERAGE) [GEV],PT(C=AVERAGE) [GEV] LOW,PT(C=AVERAGE) [GEV] HIGH,(1/N(C=EVENTS)*D(N)/DPT(C=AVERAGE) [GEV**-1],stat +,stat -,sys +,sys -
0.25,0.0,0.5,0.0080215,0.000112301,-0.000112301,0.000884222,-0.000884222
0.55,0.5,0.6,0.0294146,0.000441219,-0.000441219,0.00227065,-0.00227065
0.6499999999999999,0.6,0.7,0.0644936,0.000644936,-0.000644936,0.00252021,-0.00252021
0.75,0.7,0.8,0.120641,0.000844489,-0.000844489,0.00487815,-0.00487815
0.8500000000000001,0.8,0.9,0.186774,0.000933869,-0.000933869,0.00660609,-0.00660609
0.95,0.9,1.0,0.231284,0.00115642,-0.00115642,0.00792802,-0.00792802
1.05,1.0,1.1,0.239682,0.000958728,-0.000958728,0.0080926,-0.0080926
1.15,1.1,1.2,0.210607,0.00084243,-0.00084243,0.00672626,-0.00672626
1.25,1.2,1.3,0.167174,0.000835872,-0.000835872,0.00556216,-0.00556216
1.35,1.3,1.4,0.121666,0.000608331,-0.000608331,0.00474343,-0.00474343
1.5,1.4,1.6,0.0715342,0.000429205,-0.000429205,0.00261565,-0.00261565
1.7000000000000002,1.6,1.8,0.032063,0.000256504,-0.000256504,0.00167711,-0.00167711
1.9,1.8,2.0,0.0147287,0.000176745,-0.000176745,0.000711872,-0.000711872
2.1,2.0,2.2,0.00710528,0.00012079,-0.00012079,0.000899541,-0.000899541
2.3,2.2,2.4,0.0038221,8.79084e-05,-8.79084e-05,0.000483689,-0.000483689
2.5,2.4,2.6,0.00207417,6.42991e-05,-6.42991e-05,0.000221538,-0.000221538
2.7,2.6,2.8,0.00115633,4.62534e-05,-4.62534e-05,0.000156832,-0.000156832
2.9,2.8,3.0,0.000933335,4.57334e-05,-4.57334e-05,0.000165258,-0.000165258
3.15,3.0,3.3,0.000492824,3.05551e-05,-3.05551e-05,7.92389e-05,-7.92389e-05
3.45,3.3,3.6,0.000221273,1.83657e-05,-1.83657e-05,4.5644e-05,-4.5644e-05
3.75,3.6,3.9,0.000182761,1.60829e-05,-1.60829e-05,4.96746e-05,-4.96746e-05
4.05,3.9,4.2,9.32703e-05,1.23117e-05,-1.23117e-05,2.28919e-05,-2.28919e-05
4.35,4.2,4.5,5.42259e-05,9.38108e-06,-9.38108e-06,1.50203e-05,-1.50203e-05
4.65,4.5,4.8,7.09319e-05,1.19166e-05,-1.19166e-05,2.01112e-05,-2.01112e-05
4.949999999999999,4.8,5.1,3.46247e-05,6.57869e-06,-6.57869e-06,1.13591e-05,-1.13591e-05
5.1,4.8,5.4,-,0,0,0,0
5.25,5.1,5.4,3.47995e-05,8.31708e-06,-8.31708e-06,1.02786e-05,-1.02786e-05
5.7,5.4,6.0,-,0,0,0,0
5.550000000000001,5.4,5.7,1.76072e-05,5.81038e-06,-5.81038e-06,5.15596e-06,-5.15596e-06
6.35,5.7,7.0,6.6211e-06,1.51982e-06,-1.51982e-06,1.4761e-06,-1.4761e-06

#: PT(C=JET) [GeV],,,6.0-8.0
#: R,,,0.2
#: RE,,,P P --> JET(S) < CHARGED X > X
#: SQRT(S) [GeV],,,7000.0
#: ,,,TRANSVERSE
PT(C=AVERAGE) [GEV],PT(C=AVERAGE) [GEV] LOW,PT(C=AVERAGE) [GEV] HIGH,(1/N(C=EVENTS)*D(N)/DPT(C=AVERAGE) [GEV**-1],stat +,stat -,sys +,sys -
0.25,0.0,0.5,0.0145575,0.000145575,-0.000145575,0.00134773,-0.00134773
0.55,0.5,0.6,0.0540465,0.000594511,-0.000594511,0.00234028,-0.00234028
0.6499999999999999,0.6,0.7,0.103761,0.000830087,-0.000830087,0.00398636,-0.00398636
0.75,0.7,0.8,0.17113,0.00102678,-0.00102678,0.00703924,-0.00703924
0.8500000000000001,0.8,0.9,0.224016,0.00112008,-0.00112008,0.00875383,-0.00875383
0.95,0.9,1.0,0.251938,0.00100775,-0.00100775,0.00984495,-0.00984495
1.05,1.0,1.1,0.22648,0.0011324,-0.0011324,0.00742911,-0.00742911
1.15,1.1,1.2,0.181533,0.000907666,-0.000907666,0.00612926,-0.00612926
1.25,1.2,1.3,0.132283,0.000661414,-0.000661414,0.00544131,-0.00544131
1.35,1.3,1.4,0.0902226,0.000541336,-0.000541336,0.00413058,-0.00413058
1.5,1.4,1.6,0.0486393,0.000340475,-0.000340475,0.002447,-0.002447
1.7000000000000002,1.6,1.8,0.0199442,0.000219386,-0.000219386,0.00112043,-0.00112043
1.9,1.8,2.0,0.00873548,0.000131032,-0.000131032,0.000762342,-0.000762342
2.1,2.0,2.2,0.00430197,9.46434e-05,-9.46434e-05,0.000556686,-0.000556686
2.3,2.2,2.4,0.0022154,6.86775e-05,-6.86775e-05,0.000149847,-0.000149847
2.5,2.4,2.6,0.00121545,5.46952e-05,-5.46952e-05,0.000155782,-0.000155782
2.7,2.6,2.8,0.00069012,3.93369e-05,-3.93369e-05,0.000121591,-0.000121591
2.9,2.8,3.0,0.00046684,3.08115e-05,-3.08115e-05,9.96581e-05,-9.96581e-05
3.15,3.0,3.3,0.000269137,1.9647e-05,-1.9647e-05,5.41895e-05,-5.41895e-05
3.45,3.3,3.6,0.000118216,1.26491e-05,-1.26491e-05,2.90773e-05,-2.90773e-05
3.75,3.6,3.9,9.20607e-05,1.35329e-05,-1.35329e-05,2.19998e-05,-2.19998e-05
4.05,3.9,4.2,7.18437e-05,1.18542e-05,-1.18542e-05,1.96294e-05,-1.96294e-05
4.35,4.2,4.5,4.37073e-05,8.87259e-06,-8.87259e-06,1.27989e-05,-1.27989e-05
4.65,4.5,4.8,3.6118e-05,8.8489e-06,-8.8489e-06,8.49287e-06,-8.49287e-06
4.949999999999999,4.8,5.1,-,0,0,0,0
5.1,4.8,5.4,1.30442e-05,3.04854e-06,-3.04854e-06,2.91588e-06,-2.91588e-06
5.25,5.1,5.4,-,0,0,0,0
5.7,5.4,6.0,8.07e-06,2.88914e-06,-2.88914e-06,1.71762e-06,-1.71762e-06
5.550000000000001,5.4,5.7,-,0,0,0,0
6.35,5.7,7.0,-,0,0,0,0

