#: table_doi: 10.17182/hepdata.58995.v1/t81
#: name: Table 81
#: description: Distribution of the variable PT(C=AVERAGE) in the AWAY and TRANSVERSE regions for R=0.4 and jet PT in the range 14 to 19 GeV.

#: data_file: Table81.yaml
#: keyword reactions: P P --> JET(S) X | P P --> CHARGED X
#: keyword observables: DN/DPT(C
#: keyword phrases: Inclusive | Single Differential Distribution | Transverse Momentum Dependence | Proton-Proton Scattering | Jet Production
#: keyword cmenergies: 7000.0
#: PT(C=JET) [GeV],,,14.0-19.0
#: R,,,0.4
#: RE,,,P P --> JET(S) < CHARGED X > X
#: SQRT(S) [GeV],,,7000.0
#: ,,,AWAY
PT(C=AVERAGE) [GEV],PT(C=AVERAGE) [GEV] LOW,PT(C=AVERAGE) [GEV] HIGH,(1/N(C=EVENTS)*D(N)/DPT(C=AVERAGE) [GEV**-1],stat +,stat -,sys +,sys -
0.25,0.0,0.5,0.000561677,2.0782e-05,-2.0782e-05,6.42623e-05,-6.42623e-05
0.55,0.5,0.6,0.00168866,7.43012e-05,-7.43012e-05,0.000109906,-0.000109906
0.6499999999999999,0.6,0.7,0.00376308,0.000105366,-0.000105366,0.000137494,-0.000137494
0.75,0.7,0.8,0.0065936,0.000131872,-0.000131872,0.00026209,-0.00026209
0.8500000000000001,0.8,0.9,0.0103933,0.0001559,-0.0001559,0.000395493,-0.000395493
0.95,0.9,1.0,0.0137848,0.000179203,-0.000179203,0.000425101,-0.000425101
1.05,1.0,1.1,0.0157831,0.000173614,-0.000173614,0.000510699,-0.000510699
1.15,1.1,1.2,0.0162465,0.000178711,-0.000178711,0.000584647,-0.000584647
1.25,1.2,1.3,0.0147127,0.00016184,-0.00016184,0.000504541,-0.000504541
1.35,1.3,1.4,0.0126283,0.000138912,-0.000138912,0.000587455,-0.000587455
1.5,1.4,1.6,0.00933536,0.000102689,-0.000102689,0.000425348,-0.000425348
1.7000000000000002,1.6,1.8,0.00557414,7.8038e-05,-7.8038e-05,0.000341072,-0.000341072
1.9,1.8,2.0,0.00320693,5.45179e-05,-5.45179e-05,0.000365323,-0.000365323
2.1,2.0,2.2,0.00185815,3.90211e-05,-3.90211e-05,0.000398636,-0.000398636
2.3,2.2,2.4,0.0011023,2.97621e-05,-2.97621e-05,0.00024941,-0.00024941
2.5,2.4,2.6,0.000657503,2.23551e-05,-2.23551e-05,0.000164702,-0.000164702
2.7,2.6,2.8,0.000428751,1.80075e-05,-1.80075e-05,0.00011267,-0.00011267
2.9,2.8,3.0,0.00026816,1.39443e-05,-1.39443e-05,7.98231e-05,-7.98231e-05
3.15,3.0,3.3,0.000161804,9.87006e-06,-9.87006e-06,4.73816e-05,-4.73816e-05
3.45,3.3,3.6,9.05164e-05,6.96976e-06,-6.96976e-06,2.66947e-05,-2.66947e-05
3.75,3.6,3.9,6.41089e-05,6.79555e-06,-6.79555e-06,1.90341e-05,-1.90341e-05
4.05,3.9,4.2,3.44627e-05,4.37676e-06,-4.37676e-06,9.19857e-06,-9.19857e-06
4.35,4.2,4.5,2.81569e-05,4.44878e-06,-4.44878e-06,8.81566e-06,-8.81566e-06
4.5,4.2,4.8,-,0,0,0,0
4.65,4.5,4.8,1.86973e-05,3.62727e-06,-3.62727e-06,5.72561e-06,-5.72561e-06
5.1,4.8,5.4,-,0,0,0,0
4.949999999999999,4.8,5.1,1.52231e-05,3.45564e-06,-3.45564e-06,4.72041e-06,-4.72041e-06
5.4,5.1,5.7,4.5684e-06,1.0425e-06,-1.0425e-06,9.54733e-07,-9.54733e-07

#: PT(C=JET) [GeV],,,14.0-19.0
#: R,,,0.4
#: RE,,,P P --> JET(S) < CHARGED X > X
#: SQRT(S) [GeV],,,7000.0
#: ,,,TRANSVERSE
PT(C=AVERAGE) [GEV],PT(C=AVERAGE) [GEV] LOW,PT(C=AVERAGE) [GEV] HIGH,(1/N(C=EVENTS)*D(N)/DPT(C=AVERAGE) [GEV**-1],stat +,stat -,sys +,sys -
0.25,0.0,0.5,0.00113852,2.96014e-05,-2.96014e-05,0.000117962,-0.000117962
0.55,0.5,0.6,0.00411711,0.000119396,-0.000119396,0.000210537,-0.000210537
0.6499999999999999,0.6,0.7,0.00803138,0.000160628,-0.000160628,0.000279603,-0.000279603
0.75,0.7,0.8,0.0127262,0.000190894,-0.000190894,0.000476342,-0.000476342
0.8500000000000001,0.8,0.9,0.0174545,0.000209454,-0.000209454,0.000594734,-0.000594734
0.95,0.9,1.0,0.0199962,0.000219958,-0.000219958,0.000665305,-0.000665305
1.05,1.0,1.1,0.0190501,0.000209551,-0.000209551,0.000593922,-0.000593922
1.15,1.1,1.2,0.0158826,0.000174708,-0.000174708,0.000629518,-0.000629518
1.25,1.2,1.3,0.0118994,0.000142793,-0.000142793,0.000566318,-0.000566318
1.35,1.3,1.4,0.00863046,0.000120826,-0.000120826,0.000482766,-0.000482766
1.5,1.4,1.6,0.00533352,8.00028e-05,-8.00028e-05,0.000324776,-0.000324776
