#: table_doi: 10.17182/hepdata.58995.v1/t96
#: name: Table 96
#: description: Distribution of the variable PT(C=AVERAGE) in the AWAY and TRANSVERSE regions for R=0.8 and jet PT in the range 4 to 5 GeV.

#: data_file: Table96.yaml
#: keyword reactions: P P --> JET(S) X | P P --> CHARGED X
#: keyword observables: DN/DPT(C
#: keyword phrases: Inclusive | Single Differential Distribution | Transverse Momentum Dependence | Proton-Proton Scattering | Jet Production
#: keyword cmenergies: 7000.0
#: PT(C=JET) [GeV],,,4.0-5.0
#: R,,,0.8
#: RE,,,P P --> JET(S) < CHARGED X > X
#: SQRT(S) [GeV],,,7000.0
#: ,,,AWAY
PT(C=AVERAGE) [GEV],PT(C=AVERAGE) [GEV] LOW,PT(C=AVERAGE) [GEV] HIGH,(1/N(C=EVENTS)*D(N)/DPT(C=AVERAGE) [GEV**-1],stat +,stat -,sys +,sys -
1.9,1.8,2.0,0.00908491,5.45095e-05,-5.45095e-05,0.00170569,-0.00170569
2.1,2.0,2.2,0.00467289,4.2056e-05,-4.2056e-05,0.0012397,-0.0012397
2.3,2.2,2.4,0.00254159,3.04991e-05,-3.04991e-05,0.000688395,-0.000688395
2.5,2.4,2.6,0.00139495,2.23192e-05,-2.23192e-05,0.000382211,-0.000382211
2.7,2.6,2.8,0.000878002,1.8438e-05,-1.8438e-05,0.000246708,-0.000246708
2.9,2.8,3.0,0.000580969,1.39433e-05,-1.39433e-05,0.000172783,-0.000172783
3.15,3.0,3.3,0.000343253,9.95432e-06,-9.95432e-06,0.00010091,-0.00010091
3.45,3.3,3.6,0.000186881,7.47523e-06,-7.47523e-06,5.51108e-05,-5.51108e-05
3.75,3.6,3.9,0.000101793,5.395e-06,-5.395e-06,3.02737e-05,-3.02737e-05
4.05,3.9,4.2,5.22807e-05,3.81649e-06,-3.81649e-06,1.54487e-05,-1.54487e-05
4.35,4.2,4.5,2.55721e-05,3.50338e-06,-3.50338e-06,7.49163e-06,-7.49163e-06
4.65,4.5,4.8,1.29486e-05,2.07178e-06,-2.07178e-06,3.97075e-06,-3.97075e-06
4.949999999999999,4.8,5.1,-,0,0,0,0
5.1,4.8,5.4,2.2859e-06,5.49643e-07,-5.49643e-07,4.90335e-07,-4.90335e-07
5.25,5.1,5.4,-,0,0,0,0

