#: table_doi: 10.17182/hepdata.58995.v1/t71
#: name: Table 71
#: description: Distribution of the variable PT(C=AVERAGE) in the AWAY and TRANSVERSE regions for R=0.2 and jet PT in the range 14 to 19 GeV.

#: data_file: Table71.yaml
#: keyword reactions: P P --> JET(S) X | P P --> CHARGED X
#: keyword observables: DN/DPT(C
#: keyword phrases: Inclusive | Single Differential Distribution | Transverse Momentum Dependence | Proton-Proton Scattering | Jet Production
#: keyword cmenergies: 7000.0
#: PT(C=JET) [GeV],,,14.0-19.0
#: R,,,0.2
#: RE,,,P P --> JET(S) < CHARGED X > X
#: SQRT(S) [GeV],,,7000.0
#: ,,,AWAY
PT(C=AVERAGE) [GEV],PT(C=AVERAGE) [GEV] LOW,PT(C=AVERAGE) [GEV] HIGH,(1/N(C=EVENTS)*D(N)/DPT(C=AVERAGE) [GEV**-1],stat +,stat -,sys +,sys -
PT(C=AVERAGE) [GEV],PT(C=AVERAGE) [GEV] LOW,PT(C=AVERAGE) [GEV] HIGH,(1/N(C=EVENTS)*D(N)/DPT(C=AVERAGE) [GEV**-1],stat +,stat -,sys +,sys -
0.25,0.0,0.5,0.00117685,4.35434e-05,-4.35434e-05,0.000100108,-0.000100108
0.55,0.5,0.6,0.00408933,0.000175841,-0.000175841,0.000177073,-0.000177073
0.6499999999999999,0.6,0.7,0.00721675,0.000223719,-0.000223719,0.000277259,-0.000277259
0.75,0.7,0.8,0.0109239,0.000262174,-0.000262174,0.000449344,-0.000449344
0.8500000000000001,0.8,0.9,0.0148591,0.000297182,-0.000297182,0.000580647,-0.000580647
0.95,0.9,1.0,0.0166872,0.000300369,-0.000300369,0.000652082,-0.000652082
1.05,1.0,1.1,0.0157047,0.00026698,-0.00026698,0.000515153,-0.000515153
1.15,1.1,1.2,0.013599,0.000244782,-0.000244782,0.000459155,-0.000459155
1.25,1.2,1.3,0.0102454,0.000204907,-0.000204907,0.000421432,-0.000421432
1.35,1.3,1.4,0.00771766,0.000169789,-0.000169789,0.000380599,-0.000380599
1.5,1.4,1.6,0.00478701,0.000110101,-0.000110101,0.00024083,-0.00024083
1.7000000000000002,1.6,1.8,0.00248321,7.69795e-05,-7.69795e-05,0.000139502,-0.000139502
1.9,1.8,2.0,0.00124584,5.10795e-05,-5.10795e-05,0.000106299,-0.000106299
2.1,2.0,2.2,0.000630812,3.34331e-05,-3.34331e-05,7.97946e-05,-7.97946e-05
2.3,2.2,2.4,0.000396604,2.65725e-05,-2.65725e-05,2.43064e-05,-2.43064e-05
2.5,2.4,2.6,0.000236589,2.03466e-05,-2.03466e-05,3.14823e-05,-3.14823e-05
2.7,2.6,2.8,0.000144734,1.59208e-05,-1.59208e-05,2.73964e-05,-2.73964e-05
2.9,2.8,3.0,7.19189e-05,9.78098e-06,-9.78098e-06,1.76169e-05,-1.76169e-05
3.15,3.0,3.3,5.51629e-05,9.10187e-06,-9.10187e-06,1.09412e-05,-1.09412e-05
3.45,3.3,3.6,2.71299e-05,5.83293e-06,-5.83293e-06,7.3701e-06,-7.3701e-06
3.75,3.6,3.9,2.66616e-05,6.93203e-06,-6.93203e-06,6.46434e-06,-6.46434e-06
4.05,3.9,4.2,-,0,0,0,0
4.2,3.9,4.5,9.3978e-06,2.76553e-06,-2.76553e-06,1.84615e-06,-1.84615e-06
4.35,4.2,4.5,-,0,0,0,0
4.65,4.5,4.8,-,0,0,0,0
4.949999999999999,4.8,5.1,-,0,0,0,0
5.4,5.1,5.7,-,0,0,0,0

