#: table_doi: 10.17182/hepdata.58995.v1/t107
#: name: Table 107
#: description: Distribution of the variable PT(C=AVERAGE) in the AWAY and TRANSVERSE regions for R=1.0 and jet PT in the range 5 to 6 GeV.

#: data_file: Table107.yaml
#: keyword reactions: P P --> JET(S) X | P P --> CHARGED X
#: keyword observables: DN/DPT(C
#: keyword phrases: Inclusive | Single Differential Distribution | Transverse Momentum Dependence | Proton-Proton Scattering | Jet Production
#: keyword cmenergies: 7000.0
#: PT(C=JET) [GeV],,,5.0-6.0
#: R,,,1.0
#: RE,,,P P --> JET(S) < CHARGED X > X
#: SQRT(S) [GeV],,,7000.0
#: ,,,AWAY
PT(C=AVERAGE) [GEV],PT(C=AVERAGE) [GEV] LOW,PT(C=AVERAGE) [GEV] HIGH,(1/N(C=EVENTS)*D(N)/DPT(C=AVERAGE) [GEV**-1],stat +,stat -,sys +,sys -
4.35,4.2,4.5,4.70145e-05,3.29101e-06,-3.29101e-06,1.38099e-05,-1.38099e-05
4.65,4.5,4.8,3.43902e-05,2.51048e-06,-2.51048e-06,1.02105e-05,-1.02105e-05
4.949999999999999,4.8,5.1,2.26447e-05,2.03802e-06,-2.03802e-06,5.55986e-06,-5.55986e-06
5.25,5.1,5.4,1.03626e-05,1.01554e-06,-1.01554e-06,3.03451e-06,-3.03451e-06
5.550000000000001,5.4,5.7,5.2617e-06,7.83988e-07,-7.83988e-07,1.54952e-06,-1.54952e-06
5.7,5.4,6.0,-,0,0,0,0
5.85,5.7,6.0,3.4593e-06,1.04817e-06,-1.04817e-06,1.12401e-06,-1.12401e-06

#: PT(C=JET) [GeV],,,5.0-6.0
#: R,,,1.0
#: RE,,,P P --> JET(S) < CHARGED X > X
#: SQRT(S) [GeV],,,7000.0
#: ,,,TRANSVERSE
PT(C=AVERAGE) [GEV],PT(C=AVERAGE) [GEV] LOW,PT(C=AVERAGE) [GEV] HIGH,(1/N(C=EVENTS)*D(N)/DPT(C=AVERAGE) [GEV**-1],stat +,stat -,sys +,sys -
0.25,0.0,0.5,0.0240202,7.20605e-05,-7.20605e-05,0.00341154,-0.00341154
0.55,0.5,0.6,0.101744,0.000305233,-0.000305233,0.00595966,-0.00595966
0.6499999999999999,0.6,0.7,0.204727,0.000409454,-0.000409454,0.00932801,-0.00932801
0.75,0.7,0.8,0.306018,0.000306018,-0.000306018,0.0114461,-0.0114461
0.8500000000000001,0.8,0.9,0.343672,0.000343672,-0.000343672,0.0137512,-0.0137512
0.95,0.9,1.0,0.302912,0.000302912,-0.000302912,0.0129227,-0.0129227
1.05,1.0,1.1,0.224868,0.000224868,-0.000224868,0.00762896,-0.00762896
1.15,1.1,1.2,0.149573,0.000299145,-0.000299145,0.00670412,-0.00670412
1.25,1.2,1.3,0.0944081,0.000188816,-0.000188816,0.00544956,-0.00544956
1.35,1.3,1.4,0.0596815,0.000119363,-0.000119363,0.00403722,-0.00403722
1.5,1.4,1.6,0.0308899,9.26698e-05,-9.26698e-05,0.00290234,-0.00290234
1.7000000000000002,1.6,1.8,0.0132027,5.28109e-05,-5.28109e-05,0.00162903,-0.00162903
1.9,1.8,2.0,0.00622164,3.73299e-05,-3.73299e-05,0.00126969,-0.00126969
2.1,2.0,2.2,0.00307878,2.7709e-05,-2.7709e-05,0.000811416,-0.000811416
2.3,2.2,2.4,0.00174389,2.09267e-05,-2.09267e-05,0.00045921,-0.00045921
2.5,2.4,2.6,0.00100224,1.50336e-05,-1.50336e-05,0.000273887,-0.000273887
2.7,2.6,2.8,0.000618432,1.23686e-05,-1.23686e-05,0.000172319,-0.000172319
2.9,2.8,3.0,0.000388637,9.71592e-06,-9.71592e-06,0.000113949,-0.000113949
3.15,3.0,3.3,0.000225567,6.0903e-06,-6.0903e-06,6.63113e-05,-6.63113e-05
3.45,3.3,3.6,0.000109162,4.14814e-06,-4.14814e-06,3.28311e-05,-3.28311e-05
3.75,3.6,3.9,6.13838e-05,3.37611e-06,-3.37611e-06,1.8038e-05,-1.8038e-05
4.05,3.9,4.2,4.99761e-05,3.19847e-06,-3.19847e-06,1.46581e-05,-1.46581e-05
4.35,4.2,4.5,2.60123e-05,2.36712e-06,-2.36712e-06,7.63495e-06,-7.63495e-06
4.65,4.5,4.8,1.60994e-05,1.88363e-06,-1.88363e-06,4.71444e-06,-4.71444e-06
4.949999999999999,4.8,5.1,8.3986e-06,1.58733e-06,-1.58733e-06,2.75527e-06,-2.75527e-06
5.25,5.1,5.4,9.458e-06,2.1186e-06,-2.1186e-06,3.08845e-06,-3.08845e-06
5.550000000000001,5.4,5.7,-,0,0,0,0
5.7,5.4,6.0,1.8551e-06,5.48289e-07,-5.48289e-07,3.84862e-07,-3.84862e-07
5.85,5.7,6.0,-,0,0,0,0

