#: table_doi: 10.17182/hepdata.58995.v1/t78
#: name: Table 78
#: description: Distribution of the variable PT(C=AVERAGE) in the AWAY and TRANSVERSE regions for R=0.4 and jet PT in the range 6 to 8 GeV.

#: data_file: Table78.yaml
#: keyword reactions: P P --> JET(S) X | P P --> CHARGED X
#: keyword observables: DN/DPT(C
#: keyword phrases: Inclusive | Single Differential Distribution | Transverse Momentum Dependence | Proton-Proton Scattering | Jet Production
#: keyword cmenergies: 7000.0
#: PT(C=JET) [GeV],,,6.0-8.0
#: R,,,0.4
#: RE,,,P P --> JET(S) < CHARGED X > X
#: SQRT(S) [GeV],,,7000.0
#: ,,,AWAY
PT(C=AVERAGE) [GEV],PT(C=AVERAGE) [GEV] LOW,PT(C=AVERAGE) [GEV] HIGH,(1/N(C=EVENTS)*D(N)/DPT(C=AVERAGE) [GEV**-1],stat +,stat -,sys +,sys -
0.25,0.0,0.5,0.0085593,7.70337e-05,-7.70337e-05,0.00100454,-0.00100454
0.55,0.5,0.6,0.0339222,0.0003053,-0.0003053,0.00254665,-0.00254665
0.6499999999999999,0.6,0.7,0.0792301,0.000475381,-0.000475381,0.00317909,-0.00317909
0.75,0.7,0.8,0.158241,0.000632966,-0.000632966,0.00628997,-0.00628997
0.8500000000000001,0.8,0.9,0.253442,0.000760325,-0.000760325,0.00964411,-0.00964411
0.95,0.9,1.0,0.314185,0.000942554,-0.000942554,0.00968892,-0.00968892
1.05,1.0,1.1,0.312214,0.000624427,-0.000624427,0.0101024,-0.0101024
1.15,1.1,1.2,0.258779,0.000776337,-0.000776337,0.00931245,-0.00931245
1.25,1.2,1.3,0.188447,0.00056534,-0.00056534,0.00646237,-0.00646237
1.35,1.3,1.4,0.126338,0.000379013,-0.000379013,0.00587708,-0.00587708
1.5,1.4,1.6,0.0668552,0.000267421,-0.000267421,0.00304613,-0.00304613
1.7000000000000002,1.6,1.8,0.0268869,0.000161321,-0.000161321,0.00164516,-0.00164516
1.9,1.8,2.0,0.01188,0.00010692,-0.00010692,0.00136455,-0.00136455
2.1,2.0,2.2,0.00564021,6.76826e-05,-6.76826e-05,0.00122074,-0.00122074
2.3,2.2,2.4,0.00289779,5.21602e-05,-5.21602e-05,0.000662999,-0.000662999
