#: table_doi: 10.17182/hepdata.58995.v1/t73
#: name: Table 73
#: description: Distribution of the variable PT(C=AVERAGE) in the AWAY and TRANSVERSE regions for R=0.2 and jet PT in the range 24 to 31 GeV.

#: data_file: Table73.yaml
#: keyword reactions: P P --> JET(S) X | P P --> CHARGED X
#: keyword observables: DN/DPT(C
#: keyword phrases: Inclusive | Single Differential Distribution | Transverse Momentum Dependence | Proton-Proton Scattering | Jet Production
#: keyword cmenergies: 7000.0
#: PT(C=JET) [GeV],,,24.0-31.0
#: R,,,0.2
#: RE,,,P P --> JET(S) < CHARGED X > X
#: SQRT(S) [GeV],,,7000.0
#: ,,,AWAY
PT(C=AVERAGE) [GEV],PT(C=AVERAGE) [GEV] LOW,PT(C=AVERAGE) [GEV] HIGH,(1/N(C=EVENTS)*D(N)/DPT(C=AVERAGE) [GEV**-1],stat +,stat -,sys +,sys -
PT(C=AVERAGE) [GEV],PT(C=AVERAGE) [GEV] LOW,PT(C=AVERAGE) [GEV] HIGH,(1/N(C=EVENTS)*D(N)/DPT(C=AVERAGE) [GEV**-1],stat +,stat -,sys +,sys -
0.25,0.0,0.5,0.000188792,1.71801e-05,-1.71801e-05,1.52115e-05,-1.52115e-05
0.55,0.5,0.6,0.000469064,5.58186e-05,-5.58186e-05,2.33356e-05,-2.33356e-05
0.6499999999999999,0.6,0.7,0.00094345,7.64195e-05,-7.64195e-05,5.2993e-05,-5.2993e-05
0.75,0.7,0.8,0.00183242,0.00010628,-0.00010628,7.53746e-05,-7.53746e-05
0.8500000000000001,0.8,0.9,0.00225315,0.000110404,-0.000110404,8.80459e-05,-8.80459e-05
0.95,0.9,1.0,0.00257343,0.000115804,-0.000115804,0.000100561,-0.000100561
1.05,1.0,1.1,0.00276482,0.000118887,-0.000118887,9.06928e-05,-9.06928e-05
1.15,1.1,1.2,0.00231763,0.000101976,-0.000101976,7.82522e-05,-7.82522e-05
1.25,1.2,1.3,0.00194932,9.16181e-05,-9.16181e-05,8.01832e-05,-8.01832e-05
1.35,1.3,1.4,0.00154387,8.02812e-05,-8.02812e-05,8.78107e-05,-8.78107e-05
1.5,1.4,1.6,0.000843853,4.47242e-05,-4.47242e-05,4.24534e-05,-4.24534e-05
1.7000000000000002,1.6,1.8,0.000441301,3.08911e-05,-3.08911e-05,2.56259e-05,-2.56259e-05
1.9,1.8,2.0,0.000265717,2.31174e-05,-2.31174e-05,2.5017e-05,-2.5017e-05
2.1,2.0,2.2,0.000166031,1.80974e-05,-1.80974e-05,2.13923e-05,-2.13923e-05
2.3,2.2,2.4,8.36063e-05,1.12032e-05,-1.12032e-05,5.12391e-06,-5.12391e-06
2.5,2.4,2.6,5.20858e-05,8.95875e-06,-8.95875e-06,6.06771e-06,-6.06771e-06
2.7,2.6,2.8,2.88136e-05,5.50341e-06,-5.50341e-06,5.19046e-06,-5.19046e-06
2.9,2.8,3.0,2.43325e-05,5.76681e-06,-5.76681e-06,5.10328e-06,-5.10328e-06
3.15,3.0,3.3,2.73093e-05,6.60885e-06,-6.60885e-06,5.35367e-06,-5.35367e-06
3.45,3.3,3.6,-,0,0,0,0
3.75,3.3,4.2,6.3716e-06,1.64261e-06,-1.64261e-06,1.0199e-06,-1.0199e-06
3.75,3.6,3.9,-,0,0,0,0
4.05,3.9,4.2,-,0,0,0,0
4.35,4.2,4.5,-,0,0,0,0
4.8,4.5,5.1,-,0,0,0,0

