#: table_doi: 10.17182/hepdata.58995.v1/t101
#: name: Table 101
#: description: Distribution of the variable PT(C=AVERAGE) in the AWAY and TRANSVERSE regions for R=0.8 and jet PT in the range 14 to 19 GeV.

#: data_file: Table101.yaml
#: keyword reactions: P P --> JET(S) X | P P --> CHARGED X
#: keyword observables: DN/DPT(C
#: keyword phrases: Inclusive | Single Differential Distribution | Transverse Momentum Dependence | Proton-Proton Scattering | Jet Production
#: keyword cmenergies: 7000.0
#: PT(C=JET) [GeV],,,14.0-19.0
#: R,,,0.8
#: RE,,,P P --> JET(S) < CHARGED X > X
#: SQRT(S) [GeV],,,7000.0
#: ,,,AWAY
PT(C=AVERAGE) [GEV],PT(C=AVERAGE) [GEV] LOW,PT(C=AVERAGE) [GEV] HIGH,(1/N(C=EVENTS)*D(N)/DPT(C=AVERAGE) [GEV**-1],stat +,stat -,sys +,sys -
2.5,2.4,2.6,0.000531258,1.27502e-05,-1.27502e-05,0.000137344,-0.000137344
2.7,2.6,2.8,0.000322904,1.001e-05,-1.001e-05,8.51219e-05,-8.51219e-05
2.9,2.8,3.0,0.000201189,7.84638e-06,-7.84638e-06,6.00104e-05,-6.00104e-05
3.15,3.0,3.3,0.000122782,5.40242e-06,-5.40242e-06,3.63251e-05,-3.63251e-05
3.45,3.3,3.6,7.45618e-05,4.32458e-06,-4.32458e-06,2.18849e-05,-2.18849e-05
3.75,3.6,3.9,4.67983e-05,3.50987e-06,-3.50987e-06,1.40749e-05,-1.40749e-05
4.05,3.9,4.2,2.74675e-05,2.74675e-06,-2.74675e-06,8.08899e-06,-8.08899e-06
4.35,4.2,4.5,2.42734e-05,2.79144e-06,-2.79144e-06,7.19369e-06,-7.19369e-06
4.65,4.5,4.8,1.57136e-05,2.02705e-06,-2.02705e-06,4.60144e-06,-4.60144e-06
4.8,4.5,5.1,-,0,0,0,0
4.949999999999999,4.8,5.1,1.02893e-05,1.90353e-06,-1.90353e-06,2.22259e-06,-2.22259e-06
5.55,5.1,6.0,-,0,0,0,0
5.25,5.1,5.4,4.485e-06,9.32839e-07,-9.32839e-07,1.38178e-06,-1.38178e-06
5.7,5.4,6.0,3.418e-06,5.84343e-07,-5.84343e-07,7.65463e-07,-7.65463e-07
6.5,6.0,7.0,1.75e-06,3.92044e-07,-3.92044e-07,4.88299e-07,-4.88299e-07

#: PT(C=JET) [GeV],,,14.0-19.0
#: R,,,0.8
#: RE,,,P P --> JET(S) < CHARGED X > X
#: SQRT(S) [GeV],,,7000.0
#: ,,,TRANSVERSE
PT(C=AVERAGE) [GEV],PT(C=AVERAGE) [GEV] LOW,PT(C=AVERAGE) [GEV] HIGH,(1/N(C=EVENTS)*D(N)/DPT(C=AVERAGE) [GEV**-1],stat +,stat -,sys +,sys -
0.25,0.0,0.5,0.00102407,1.84333e-05,-1.84333e-05,0.000127339,-0.000127339
0.55,0.5,0.6,0.0042218,7.59924e-05,-7.59924e-05,0.000239864,-0.000239864
0.6499999999999999,0.6,0.7,0.00942745,0.000103702,-0.000103702,0.000394491,-0.000394491
0.75,0.7,0.8,0.01772,0.00014176,-0.00014176,0.000749286,-0.000749286
0.8500000000000001,0.8,0.9,0.0269469,0.000161682,-0.000161682,0.000850003,-0.000850003
0.95,0.9,1.0,0.0332189,0.000166095,-0.000166095,0.0012142,-0.0012142
1.05,1.0,1.1,0.0329458,0.000164729,-0.000164729,0.0010807,-0.0010807
1.15,1.1,1.2,0.0270396,0.000135198,-0.000135198,0.00113695,-0.00113695
1.25,1.2,1.3,0.0199028,0.000119417,-0.000119417,0.000925001,-0.000925001
1.35,1.3,1.4,0.0136588,9.56115e-05,-9.56115e-05,0.00101361,-0.00101361
1.5,1.4,1.6,0.00742259,5.93807e-05,-5.93807e-05,0.000596908,-0.000596908
1.7000000000000002,1.6,1.8,0.00313228,3.44551e-05,-3.44551e-05,0.000383944,-0.000383944
1.9,1.8,2.0,0.00138504,2.21607e-05,-2.21607e-05,0.000257003,-0.000257003
2.1,2.0,2.2,0.000664311,1.46148e-05,-1.46148e-05,0.000176145,-0.000176145
2.3,2.2,2.4,0.000338408,1.01522e-05,-1.01522e-05,9.18646e-05,-9.18646e-05
2.5,2.4,2.6,0.00019675,8.06675e-06,-8.06675e-06,5.41102e-05,-5.41102e-05
2.7,2.6,2.8,0.00012422,6.33524e-06,-6.33524e-06,3.47229e-05,-3.47229e-05
2.9,2.8,3.0,7.83636e-05,5.01527e-06,-5.01527e-06,2.29763e-05,-2.29763e-05
3.15,3.0,3.3,4.2759e-05,3.12141e-06,-3.12141e-06,1.31741e-05,-1.31741e-05
3.45,3.3,3.6,2.47442e-05,2.44967e-06,-2.44967e-06,7.24591e-06,-7.24591e-06
3.75,3.6,3.9,2.00003e-05,2.64004e-06,-2.64004e-06,5.95746e-06,-5.95746e-06
4.05,3.9,4.2,9.6797e-06,1.51003e-06,-1.51003e-06,3.17555e-06,-3.17555e-06
4.35,4.2,4.5,7.5395e-06,1.63608e-06,-1.63608e-06,2.32295e-06,-2.32295e-06
4.65,4.5,4.8,-,0,0,0,0
4.8,4.5,5.1,3.1512e-06,6.60771e-07,-6.60771e-07,6.90743e-07,-6.90743e-07
4.949999999999999,4.8,5.1,-,0,0,0,0
5.55,5.1,6.0,1.5793e-06,4.35872e-07,-4.35872e-07,3.05368e-07,-3.05368e-07
5.25,5.1,5.4,-,0,0,0,0
5.7,5.4,6.0,-,0,0,0,0
6.5,6.0,7.0,-,0,0,0,0

