#: table_doi: 10.17182/hepdata.58995.v1/t86
#: name: Table 86
#: description: Distribution of the variable PT(C=AVERAGE) in the AWAY and TRANSVERSE regions for R=0.6 and jet PT in the range 4 to 5 GeV.

#: data_file: Table86.yaml
#: keyword reactions: P P --> JET(S) X | P P --> CHARGED X
#: keyword observables: DN/DPT(C
#: keyword phrases: Inclusive | Single Differential Distribution | Transverse Momentum Dependence | Proton-Proton Scattering | Jet Production
#: keyword cmenergies: 7000.0
#: PT(C=JET) [GeV],,,4.0-5.0
#: R,,,0.6
#: RE,,,P P --> JET(S) < CHARGED X > X
#: SQRT(S) [GeV],,,7000.0
#: ,,,AWAY
PT(C=AVERAGE) [GEV],PT(C=AVERAGE) [GEV] LOW,PT(C=AVERAGE) [GEV] HIGH,(1/N(C=EVENTS)*D(N)/DPT(C=AVERAGE) [GEV**-1],stat +,stat -,sys +,sys -
2.9,2.8,3.0,0.000754106,1.96068e-05,-1.96068e-05,0.000225186,-0.000225186
3.15,3.0,3.3,0.000453949,1.36185e-05,-1.36185e-05,0.000132989,-0.000132989
3.45,3.3,3.6,0.000255923,9.72508e-06,-9.72508e-06,7.49754e-05,-7.49754e-05
3.75,3.6,3.9,0.000182579,9.12893e-06,-9.12893e-06,5.44822e-05,-5.44822e-05
4.05,3.9,4.2,9.963e-05,5.87817e-06,-5.87817e-06,2.93951e-05,-2.93951e-05
4.35,4.2,4.5,5.06625e-05,4.40764e-06,-4.40764e-06,1.42842e-05,-1.42842e-05
4.65,4.5,4.8,1.91046e-05,2.69375e-06,-2.69375e-06,6.26101e-06,-6.26101e-06
4.949999999999999,4.8,5.1,7.8834e-06,1.86838e-06,-1.86838e-06,2.33598e-06,-2.33598e-06
5.55,5.1,6.0,1.9966e-06,4.97901e-07,-4.97901e-07,3.36792e-07,-3.36792e-07
6.5,6.0,7.0,1.9429e-06,6.56688e-07,-6.56688e-07,5.78367e-07,-5.78367e-07

#: PT(C=JET) [GeV],,,4.0-5.0
#: R,,,0.6
#: RE,,,P P --> JET(S) < CHARGED X > X
#: SQRT(S) [GeV],,,7000.0
#: ,,,TRANSVERSE
PT(C=AVERAGE) [GEV],PT(C=AVERAGE) [GEV] LOW,PT(C=AVERAGE) [GEV] HIGH,(1/N(C=EVENTS)*D(N)/DPT(C=AVERAGE) [GEV**-1],stat +,stat -,sys +,sys -
0.25,0.0,0.5,0.0444266,0.00013328,-0.00013328,0.00524365,-0.00524365
0.55,0.5,0.6,0.170485,0.000511454,-0.000511454,0.00827334,-0.00827334
0.6499999999999999,0.6,0.7,0.341546,0.000683092,-0.000683092,0.0141814,-0.0141814
0.75,0.7,0.8,0.528926,0.00105785,-0.00105785,0.0212296,-0.0212296
0.8500000000000001,0.8,0.9,0.626054,0.000626054,-0.000626054,0.0221078,-0.0221078
0.95,0.9,1.0,0.577353,0.000577353,-0.000577353,0.0193392,-0.0193392
1.05,1.0,1.1,0.439209,0.000439209,-0.000439209,0.0143669,-0.0143669
1.15,1.1,1.2,0.293671,0.000587341,-0.000587341,0.0122006,-0.0122006
1.25,1.2,1.3,0.185002,0.000370004,-0.000370004,0.0100448,-0.0100448
1.35,1.3,1.4,0.113484,0.000340453,-0.000340453,0.00800367,-0.00800367
1.5,1.4,1.6,0.055808,0.000167424,-0.000167424,0.00440813,-0.00440813
1.7000000000000002,1.6,1.8,0.0229331,0.000114665,-0.000114665,0.00237576,-0.00237576
1.9,1.8,2.0,0.0104343,7.30398e-05,-7.30398e-05,0.00166654,-0.00166654
2.1,2.0,2.2,0.00503258,5.03258e-05,-5.03258e-05,0.00132447,-0.00132447
2.3,2.2,2.4,0.00267741,3.74837e-05,-3.74837e-05,0.00074182,-0.00074182
2.5,2.4,2.6,0.00155363,2.9519e-05,-2.9519e-05,0.000433121,-0.000433121
2.7,2.6,2.8,0.000955051,2.19662e-05,-2.19662e-05,0.000246749,-0.000246749
2.9,2.8,3.0,0.000626872,1.9433e-05,-1.9433e-05,0.000183649,-0.000183649
3.15,3.0,3.3,0.000391366,1.25237e-05,-1.25237e-05,0.000115771,-0.000115771
3.45,3.3,3.6,0.000208015,9.56867e-06,-9.56867e-06,6.09401e-05,-6.09401e-05
3.75,3.6,3.9,0.000133593,8.14918e-06,-8.14918e-06,3.91375e-05,-3.91375e-05
4.05,3.9,4.2,5.70919e-05,4.9099e-06,-4.9099e-06,1.16921e-05,-1.16921e-05
4.35,4.2,4.5,2.89538e-05,4.31411e-06,-4.31411e-06,8.48232e-06,-8.48232e-06
4.65,4.5,4.8,1.053e-05,1.93753e-06,-1.93753e-06,2.44997e-06,-2.44997e-06
4.949999999999999,4.8,5.1,-,0,0,0,0
5.55,5.1,6.0,-,0,0,0,0
6.5,6.0,7.0,-,0,0,0,0

