#: table_doi: 10.17182/hepdata.90831.v1/t333
#: name: table no 333
#: description: $\frac{N_{ev}}{d(mean p_{t})}\pm stat.\pm syst.gen.\pm syst.det.[GeV^{-1}]$,high thrust(T<0.75),toward region,$200GeV<p_{T}^{Z}<500GeV$

#: data_file: table_no_333.yaml
#: keyword reactions: P P --> Z0 --> MU+MU- | Drell-Yan
#: keyword cmenergies: 13000
#: keyword observables: Underyling event
Bin limits$mean p_{T}$ [GeV],Bin limits$mean p_{T}$ [GeV] LOW,Bin limits$mean p_{T}$ [GeV] HIGH,$1/N_{ev} dN_{ev}/d(mean p_{T})$ [$GeV^{-1}$],statistical uncertainty +,statistical uncertainty -,detector related uncertainty +,detector related uncertainty -,generator related uncertainty +,generator related uncertainty -
0.5,0.45,0.55,0,0,0,0,0,0.001661,-0.001661
0.6000000000000001,0.55,0.65,0.014,0.032,-0.032,0,0,0.014,-0.014
0.7,0.65,0.75,0.071,0.065,-0.065,0,0,0.055,-0.055
0.8,0.75,0.85,0.59,0.17,-0.17,0,0,0.09,-0.09
0.8999999999999999,0.85,0.95,0.9,0.19,-0.19,0,0,0.15,-0.15
1.0,0.95,1.05,1.45,0.23,-0.23,0,0,0.21,-0.21
1.1,1.05,1.15,1.16,0.24,-0.24,0,0,0.25,-0.25
1.2,1.15,1.25,1.26,0.23,-0.23,0,0,0.24,-0.24
1.3,1.25,1.35,0.87,0.14,-0.14,0,0,0.22,-0.22
1.4,1.35,1.45,1.05,0.19,-0.19,0,0,0.17,-0.17
1.5,1.45,1.55,0.407,0.081,-0.081,0,0,0.302,-0.302
1.6,1.55,1.65,0.3,0.1,-0.1,0,0,0.3,-0.3
1.7,1.65,1.75,0.211,0.093,-0.093,0,0,0.337,-0.337
1.8,1.75,1.85,0.4,0.13,-0.13,0,0,0.22,-0.22
1.9,1.85,1.95,0.136,0.075,-0.075,0,0,0.092,-0.092
2.0,1.95,2.05,0.296,0.098,-0.098,0,0,0.24,-0.24
2.0999999999999996,2.05,2.15,0.54,0.15,-0.15,0,0,0.26,-0.26
2.2,2.15,2.25,0.176,0.094,-0.094,0,0,0.251,-0.251
2.3,2.25,2.35,0.001,0.013,-0.013,0,0,0.067,-0.067
2.4000000000000004,2.35,2.45,0.003,0.013,-0.013,0,0,0.022,-0.022
2.5,2.45,2.55,0.05,0.036,-0.036,0,0,0.021,-0.021
2.5999999999999996,2.55,2.65,0,0,0,0,0,0.046841,-0.046841
2.7,2.65,2.75,0.0004,0.0087,-0.0087,0,0,0.0293,-0.0293
2.8,2.75,2.85,0,0,0,0,0,0.029347,-0.029347
2.9000000000000004,2.85,2.95,0,0,0,0,0,0,0

