#: table_doi: 10.17182/hepdata.90831.v1/t405
#: name: table no 405
#: description: $\frac{1}{N_{ch}} \frac{dN_{ch}}{dp_{T}}\pm stat.\pm syst.gen.\pm syst.det.[GeV^{-1}]$,high thrust (0.75=<T),away region,$200GeV<p_{T}^{Z}<500GeV$

#: data_file: table_no_405.yaml
#: keyword reactions: P P --> Z0 --> MU+MU- | Drell-Yan
#: keyword cmenergies: 13000
#: keyword observables: Underyling event
Bin limits$p_{T}$ [GeV],Bin limits$p_{T}$ [GeV] LOW,Bin limits$p_{T}$ [GeV] HIGH,$1/N_{ch} dN_{ch}/d(p_{T})$ [$GeV^{-1}$],statistical uncertainty +,statistical uncertainty -,detector related uncertainty +,detector related uncertainty -,generator related uncertainty +,generator related uncertainty -
3.0999999999999996,3.05,3.15,0.0816,0.0039,-0.0039,0.0014,-0.0014,0.0014,-0.0014
3.2,3.15,3.25,0.069,0.0034,-0.0034,0.0012,-0.0012,0.0015,-0.0015
3.3,3.25,3.35,0.0739,0.0039,-0.0039,0.0003,-0.0003,0.0014,-0.0014
3.4000000000000004,3.35,3.45,0.06,0.0034,-0.0034,0.0002,-0.0002,0.0012,-0.0012
3.5,3.45,3.55,0.0633,0.0037,-0.0037,0.0002,-0.0002,0.001,-0.001
3.5999999999999996,3.55,3.65,0.0619,0.0035,-0.0035,0.0003,-0.0003,0.0011,-0.0011
3.7,3.65,3.75,0.053,0.003,-0.003,0.001,-0.001,0.001,-0.001
3.8,3.75,3.85,0.0536,0.0029,-0.0029,0.0003,-0.0003,0.0011,-0.0011
3.9000000000000004,3.85,3.95,0.0523,0.0029,-0.0029,0.0008,-0.0008,0.0009,-0.0009
4.0,3.95,4.05,0.0517,0.0029,-0.0029,0.0008,-0.0008,0.0014,-0.0014
4.1,4.05,4.15,0.0529,0.0029,-0.0029,0.0006,-0.0006,0.0012,-0.0012
4.2,4.15,4.25,0.0475,0.0027,-0.0027,0.0014,-0.0014,0.0012,-0.0012
4.3,4.25,4.35,0.0453,0.0026,-0.0026,0.0018,-0.0018,0.0006,-0.0006
4.4,4.35,4.45,0.0417,0.0022,-0.0022,0.0009,-0.0009,0.0007,-0.0007
4.5,4.45,4.55,0.0403,0.0024,-0.0024,0.0012,-0.0012,0.0006,-0.0006
4.6,4.55,4.65,0.0395,0.0023,-0.0023,0.0005,-0.0005,0.0008,-0.0008
4.7,4.65,4.75,0.0411,0.0022,-0.0022,0.0006,-0.0006,0.0007,-0.0007
4.8,4.75,4.85,0.0385,0.0024,-0.0024,0.0006,-0.0006,0.0008,-0.0008
4.9,4.85,4.95,0.0383,0.0024,-0.0024,0.0009,-0.0009,0.0007,-0.0007
5.0,4.95,5.05,0.0377,0.0023,-0.0023,0.0006,-0.0006,0.0008,-0.0008
5.1,5.05,5.15,0.033,0.002,-0.002,0.002,-0.002,0.001,-0.001
5.2,5.15,5.25,0.0355,0.0021,-0.0021,0.0002,-0.0002,0.0005,-0.0005
5.3,5.25,5.35,0.0348,0.0021,-0.0021,0.0003,-0.0003,0.0004,-0.0004
5.4,5.35,5.45,0.0349,0.0022,-0.0022,0.0003,-0.0003,0.0007,-0.0007

