#: table_doi: 10.17182/hepdata.90831.v1/t218
#: name: table no 218
#: description: $\frac{1}{N_{ch}} \frac{dN_{ch}}{dp_{t}}\pm stat.\pm syst.gen.\pm syst.det.[GeV^{-1}]$,low thrust(T<0.75),transverse region,$60GeV<p_{T}^{Z}<80GeV$

#: data_file: table_no_218.yaml
#: keyword reactions: P P --> Z0 --> MU+MU- | Drell-Yan
#: keyword cmenergies: 13000
#: keyword observables: Underyling event
Bin limits$p_{T}$ [GeV],Bin limits$p_{T}$ [GeV] LOW,Bin limits$p_{T}$ [GeV] HIGH,$1/N_{ch} dN_{ch}/d(p_{T})$ [$GeV^{-1}$],statistical uncertainty +,statistical uncertainty -,detector related uncertainty +,detector related uncertainty -,generator related uncertainty +,generator related uncertainty -
3.2,3.15,3.25,0.0357,0.0018,-0.0018,0.0004,-0.0004,0.0009,-0.0009
3.3,3.25,3.35,0.0326,0.0016,-0.0016,0.0027,-0.0027,0.0008,-0.0008
3.4000000000000004,3.35,3.45,0.0316,0.0019,-0.0019,0.003,-0.003,0.0006,-0.0006
3.5,3.45,3.55,0.0316,0.0017,-0.0017,0.0011,-0.0011,0.0006,-0.0006
3.5999999999999996,3.55,3.65,0.0309,0.0017,-0.0017,0.0022,-0.0022,0.0005,-0.0005
3.7,3.65,3.75,0.0243,0.0016,-0.0016,0.0009,-0.0009,0.0005,-0.0005
3.8,3.75,3.85,0.0221,0.0013,-0.0013,0.0005,-0.0005,0.0006,-0.0006
3.9000000000000004,3.85,3.95,0.0207,0.0014,-0.0014,0.0002,-0.0002,0.0008,-0.0008
4.0,3.95,4.05,0.0218,0.0014,-0.0014,0.0005,-0.0005,0.001,-0.001
4.1,4.05,4.15,0.0169,0.0013,-0.0013,0.0009,-0.0009,0.0008,-0.0008
4.2,4.15,4.25,0.0146,0.0011,-0.0011,0.0004,-0.0004,0.0008,-0.0008
4.3,4.25,4.35,0.015,0.0011,-0.0011,0.0003,-0.0003,0.0006,-0.0006
4.4,4.35,4.45,0.0148,0.0011,-0.0011,0.0009,-0.0009,0.0006,-0.0006
4.5,4.45,4.55,0.0175,0.0014,-0.0014,0.0007,-0.0007,0.0006,-0.0006
4.6,4.55,4.65,0.012,0.001,-0.001,0,0,0,0
4.7,4.65,4.75,0.01106,0.00095,-0.00095,0.00107,-0.00107,0.00043,-0.00043
4.8,4.75,4.85,0.0125,0.0009,-0.0009,0.001,-0.001,0.0004,-0.0004
4.9,4.85,4.95,0.00997,0.00092,-0.00092,0.00153,-0.00153,0.00053,-0.00053
5.0,4.95,5.05,0.01036,0.00093,-0.00093,0.0001,-0.0001,0.00054,-0.00054
5.1,5.05,5.15,0.00875,0.00071,-0.00071,0.00132,-0.00132,0.00055,-0.00055
5.2,5.15,5.25,0.00724,0.00066,-0.00066,0.00042,-0.00042,0.0004,-0.0004
5.3,5.25,5.35,0.00733,0.00067,-0.00067,8e-05,-8e-05,0.00043,-0.00043
5.4,5.35,5.45,0.0067,0.0006,-0.0006,0.0006,-0.0006,0.0005,-0.0005

