#: table_doi: 10.17182/hepdata.90831.v1/t515
#: name: table no 515
#: description: $\frac{1}{N_{ev}} \frac{dN_{ev}}{d(mean p_{T})}\pm stat.\pm syst.gen.\pm syst.det.[GeV^{-1}]$,high thrust (0.75<=T),transmax region,$80GeV<p_{T}^{Z}<120GeV$

#: data_file: table_no_515.yaml
#: keyword reactions: P P --> Z0 --> MU+MU- | Drell-Yan
#: keyword cmenergies: 13000
#: keyword observables: Underyling event
Bin limits$mean p_{T}$ [GeV],Bin limits$mean p_{T}$ [GeV] LOW,Bin limits$mean p_{T}$ [GeV] HIGH,$1/N_{ev} dN_{ev}/d(mean p_{T})$ [$GeV^{-1}$],statistical uncertainty +,statistical uncertainty -,detector related uncertainty +,detector related uncertainty -,generator related uncertainty +,generator related uncertainty -
0.5,0.45,0.55,0.0207,0.0043,-0.0043,0.02,-0.02,0.0059,-0.0059
0.6000000000000001,0.55,0.65,0.148,0.011,-0.011,0.005,-0.005,0.006,-0.006
0.7,0.65,0.75,0.328,0.017,-0.017,0.036,-0.036,0.007,-0.007
0.8,0.75,0.85,0.629,0.023,-0.023,0.067,-0.067,0.008,-0.008
0.8999999999999999,0.85,0.95,0.875,0.027,-0.027,0.032,-0.032,0.011,-0.011
1.0,0.95,1.05,1.037,0.026,-0.026,0.027,-0.027,0.014,-0.014
1.1,1.05,1.15,1.063,0.027,-0.027,0.027,-0.027,0.016,-0.016
1.2,1.15,1.25,0.948,0.024,-0.024,0.022,-0.022,0.013,-0.013
1.3,1.25,1.35,0.79,0.022,-0.022,0.027,-0.027,0.01,-0.01
1.4,1.35,1.45,0.617,0.018,-0.018,0.023,-0.023,0.007,-0.007
1.5,1.45,1.55,0.481,0.014,-0.014,0.012,-0.012,0.007,-0.007
1.6,1.55,1.65,0.38,0.014,-0.014,0.009,-0.009,0.009,-0.009
1.7,1.65,1.75,0.314,0.011,-0.011,0.015,-0.015,0.007,-0.007
1.8,1.75,1.85,0.2466,0.0082,-0.0082,0.0059,-0.0059,0.0066,-0.0066
1.9,1.85,1.95,0.1979,0.0082,-0.0082,0.0048,-0.0048,0.0053,-0.0053
2.0,1.95,2.05,0.1744,0.0081,-0.0081,0.0166,-0.0166,0.0052,-0.0052
2.0999999999999996,2.05,2.15,0.1652,0.0083,-0.0083,0.0043,-0.0043,0.0043,-0.0043
2.2,2.15,2.25,0.1402,0.0067,-0.0067,0.0055,-0.0055,0.0042,-0.0042
2.3,2.25,2.35,0.1125,0.0061,-0.0061,0.0083,-0.0083,0.0047,-0.0047
2.4000000000000004,2.35,2.45,0.1122,0.0058,-0.0058,0.004,-0.004,0.0045,-0.0045
2.5,2.45,2.55,0.1041,0.0065,-0.0065,0.0025,-0.0025,0.0044,-0.0044
2.5999999999999996,2.55,2.65,0.09,0.0048,-0.0048,0.0042,-0.0042,0.0057,-0.0057
2.7,2.65,2.75,0.0746,0.0047,-0.0047,0.0022,-0.0022,0.0061,-0.0061
2.8,2.75,2.85,0.0794,0.0056,-0.0056,0.003,-0.003,0.0057,-0.0057
2.9000000000000004,2.85,2.95,0.0565,0.0041,-0.0041,0.0066,-0.0066,0.0051,-0.0051

