#: table_doi: 10.17182/hepdata.90831.v1/t517
#: name: table no 517
#: description: $\frac{1}{N_{ev}} \frac{dN_{ev}}{d(mean p_{T})}\pm stat.\pm syst.gen.\pm syst.det.[GeV^{-1}]$,high thrust (0.75<=T),transmax region,$200GeV<p_{T}^{Z}<500GeV$

#: data_file: table_no_517.yaml
#: keyword reactions: P P --> Z0 --> MU+MU- | Drell-Yan
#: keyword cmenergies: 13000
#: keyword observables: Underyling event
Bin limits$mean p_{T}$ [GeV],Bin limits$mean p_{T}$ [GeV] LOW,Bin limits$mean p_{T}$ [GeV] HIGH,$1/N_{ev} dN_{ev}/d(mean p_{T})$ [$GeV^{-1}$],statistical uncertainty +,statistical uncertainty -,detector related uncertainty +,detector related uncertainty -,generator related uncertainty +,generator related uncertainty -
0.5,0.45,0.55,0.022,0.013,-0.013,0.017,-0.017,0.015,-0.015
0.6000000000000001,0.55,0.65,0.082,0.023,-0.023,0.009,-0.009,0.022,-0.022
0.7,0.65,0.75,0.294,0.047,-0.047,0.023,-0.023,0.029,-0.029
0.8,0.75,0.85,0.53,0.059,-0.059,0.018,-0.018,0.029,-0.029
0.8999999999999999,0.85,0.95,0.635,0.058,-0.058,0.023,-0.023,0.032,-0.032
1.0,0.95,1.05,0.847,0.067,-0.067,0.052,-0.052,0.036,-0.036
1.1,1.05,1.15,0.904,0.061,-0.061,0.041,-0.041,0.035,-0.035
1.2,1.15,1.25,0.733,0.053,-0.053,0.038,-0.038,0.027,-0.027
1.3,1.25,1.35,0.656,0.046,-0.046,0.044,-0.044,0.023,-0.023
1.4,1.35,1.45,0.591,0.045,-0.045,0.025,-0.025,0.021,-0.021
1.5,1.45,1.55,0.576,0.046,-0.046,0.056,-0.056,0.02,-0.02
1.6,1.55,1.65,0.48,0.04,-0.04,0.02,-0.02,0.02,-0.02
1.7,1.65,1.75,0.374,0.037,-0.037,0.019,-0.019,0.018,-0.018
1.8,1.75,1.85,0.314,0.031,-0.031,0.014,-0.014,0.019,-0.019
1.9,1.85,1.95,0.312,0.026,-0.026,0.019,-0.019,0.017,-0.017
2.0,1.95,2.05,0.188,0.025,-0.025,0.008,-0.008,0.019,-0.019
2.0999999999999996,2.05,2.15,0.24,0.025,-0.025,0.009,-0.009,0.017,-0.017
2.2,2.15,2.25,0.204,0.023,-0.023,0.01,-0.01,0.017,-0.017
2.3,2.25,2.35,0.187,0.024,-0.024,0.007,-0.007,0.018,-0.018
2.4000000000000004,2.35,2.45,0.142,0.024,-0.024,0.009,-0.009,0.018,-0.018
2.5,2.45,2.55,0.104,0.015,-0.015,0.016,-0.016,0.014,-0.014
2.5999999999999996,2.55,2.65,0.097,0.012,-0.012,0.005,-0.005,0.016,-0.016
2.7,2.65,2.75,0.114,0.019,-0.019,0.014,-0.014,0.019,-0.019
2.8,2.75,2.85,0.04,0.01,-0.01,0,0,0.02,-0.02
2.9000000000000004,2.85,2.95,0.06,0.01,-0.01,0,0,0.02,-0.02

