#: table_doi: 10.17182/hepdata.90831.v1/t337
#: name: table no 337
#: description: $\frac{N_{ev}}{d(mean p_{t})}\pm stat.\pm syst.gen.\pm syst.det.[GeV^{-1}]$,high thrust(T<0.75),transverse region,$40GeV<p_{T}^{Z}<60GeV$

#: data_file: table_no_337.yaml
#: keyword reactions: P P --> Z0 --> MU+MU- | Drell-Yan
#: keyword cmenergies: 13000
#: keyword observables: Underyling event
Bin limits$mean p_{T}$ [GeV],Bin limits$mean p_{T}$ [GeV] LOW,Bin limits$mean p_{T}$ [GeV] HIGH,$1/N_{ev} dN_{ev}/d(mean p_{T})$ [$GeV^{-1}$],statistical uncertainty +,statistical uncertainty -,detector related uncertainty +,detector related uncertainty -,generator related uncertainty +,generator related uncertainty -
0.5,0.45,0.55,0.00059,0.00081,-0.00081,0.00043,-0.00043,0.00121,-0.00121
0.6000000000000001,0.55,0.65,0.0214,0.0045,-0.0045,0.0015,-0.0015,0.002,-0.002
0.7,0.65,0.75,0.082,0.008,-0.008,0.003,-0.003,0.005,-0.005
0.8,0.75,0.85,0.323,0.016,-0.016,0.008,-0.008,0.007,-0.007
0.8999999999999999,0.85,0.95,0.821,0.023,-0.023,0.014,-0.014,0.016,-0.016
1.0,0.95,1.05,1.39,0.028,-0.028,0.04,-0.04,0.021,-0.021
1.1,1.05,1.15,1.659,0.029,-0.029,0.014,-0.014,0.023,-0.023
1.2,1.15,1.25,1.436,0.025,-0.025,0.037,-0.037,0.017,-0.017
1.3,1.25,1.35,1.14,0.022,-0.022,0.049,-0.049,0.013,-0.013
1.4,1.35,1.45,0.775,0.017,-0.017,0.013,-0.013,0.009,-0.009
1.5,1.45,1.55,0.588,0.014,-0.014,0.017,-0.017,0.007,-0.007
1.6,1.55,1.65,0.422,0.012,-0.012,0.026,-0.026,0.007,-0.007
1.7,1.65,1.75,0.344,0.011,-0.011,0.017,-0.017,0.009,-0.009
1.8,1.75,1.85,0.2252,0.0084,-0.0084,0.007,-0.007,0.009,-0.009
1.9,1.85,1.95,0.162,0.006,-0.006,0.002,-0.002,0.009,-0.009
2.0,1.95,2.05,0.118,0.005,-0.005,0.002,-0.002,0.007,-0.007
2.0999999999999996,2.05,2.15,0.0963,0.0054,-0.0054,0.0014,-0.0014,0.007,-0.007
2.2,2.15,2.25,0.0778,0.0047,-0.0047,0.0017,-0.0017,0.0059,-0.0059
2.3,2.25,2.35,0.0643,0.0039,-0.0039,0.0038,-0.0038,0.0064,-0.0064
2.4000000000000004,2.35,2.45,0.057,0.0036,-0.0036,0.0008,-0.0008,0.0058,-0.0058
2.5,2.45,2.55,0.036,0.0037,-0.0037,0.0019,-0.0019,0.0052,-0.0052
2.5999999999999996,2.55,2.65,0.0271,0.0031,-0.0031,0.001,-0.001,0.0038,-0.0038
2.7,2.65,2.75,0.0209,0.0023,-0.0023,0.0009,-0.0009,0.0036,-0.0036
2.8,2.75,2.85,0.0167,0.0018,-0.0018,0.0006,-0.0006,0.0036,-0.0036
2.9000000000000004,2.85,2.95,0.012,0.002,-0.002,0.001,-0.001,0.004,-0.004

