#: table_doi: 10.17182/hepdata.90831.v1/t384
#: name: table no 384
#: description: $\frac{1}{N_{ch}} \frac{dN_{ch}}{dp_{T}}\pm stat.\pm syst.gen.\pm syst.det.[GeV^{-1}]$,high thrust (0.75=<T),transmin region,$20GeV<p_{T}^{Z}<40GeV$

#: data_file: table_no_384.yaml
#: keyword reactions: P P --> Z0 --> MU+MU- | Drell-Yan
#: keyword cmenergies: 13000
#: keyword observables: Underyling event
Bin limits$p_{T}$ [GeV],Bin limits$p_{T}$ [GeV] LOW,Bin limits$p_{T}$ [GeV] HIGH,$1/N_{ch} dN_{ch}/d(p_{T})$ [$GeV^{-1}$],statistical uncertainty +,statistical uncertainty -,detector related uncertainty +,detector related uncertainty -,generator related uncertainty +,generator related uncertainty -
0.5,0.45,0.55,1.0052,0.0047,-0.0047,0.05,-0.05,0.0037,-0.0037
0.6000000000000001,0.55,0.65,1.6674,0.0059,-0.0059,0.0487,-0.0487,0.0039,-0.0039
0.7,0.65,0.75,1.3187,0.0055,-0.0055,0.0259,-0.0259,0.004,-0.004
0.8,0.75,0.85,1.0298,0.0053,-0.0053,0.0107,-0.0107,0.0026,-0.0026
0.8999999999999999,0.85,0.95,0.8269,0.0048,-0.0048,0.0067,-0.0067,0.0025,-0.0025
1.0,0.95,1.05,0.656,0.0045,-0.0045,0.0062,-0.0062,0.0025,-0.0025
1.1,1.05,1.15,0.5444,0.0041,-0.0041,0.009,-0.009,0.0024,-0.0024
1.2,1.15,1.25,0.4392,0.0037,-0.0037,0.0107,-0.0107,0.0021,-0.0021
1.3,1.25,1.35,0.3651,0.0037,-0.0037,0.006,-0.006,0.002,-0.002
1.4,1.35,1.45,0.2961,0.0037,-0.0037,0.0095,-0.0095,0.0018,-0.0018
1.5,1.45,1.55,0.2535,0.0032,-0.0032,0.0065,-0.0065,0.0012,-0.0012
1.6,1.55,1.65,0.2076,0.0029,-0.0029,0.0061,-0.0061,0.0014,-0.0014
1.7,1.65,1.75,0.1714,0.0027,-0.0027,0.0084,-0.0084,0.0015,-0.0015
1.8,1.75,1.85,0.1395,0.0026,-0.0026,0.0084,-0.0084,0.0015,-0.0015
1.9,1.85,1.95,0.1253,0.0023,-0.0023,0.0043,-0.0043,0.0013,-0.0013
2.0,1.95,2.05,0.1073,0.0022,-0.0022,0.0052,-0.0052,0.0015,-0.0015
2.0999999999999996,2.05,2.15,0.0896,0.0021,-0.0021,0.005,-0.005,0.0012,-0.0012
2.2,2.15,2.25,0.0749,0.0018,-0.0018,0.0028,-0.0028,0.0011,-0.0011
2.3,2.25,2.35,0.0639,0.0017,-0.0017,0.0048,-0.0048,0.0007,-0.0007
2.4000000000000004,2.35,2.45,0.0597,0.0016,-0.0016,0.0022,-0.0022,0.0007,-0.0007
2.5,2.45,2.55,0.0488,0.0014,-0.0014,0.0045,-0.0045,0.0006,-0.0006
2.5999999999999996,2.55,2.65,0.0421,0.0014,-0.0014,0.0019,-0.0019,0.0007,-0.0007
2.7,2.65,2.75,0.036,0.0012,-0.0012,0.0022,-0.0022,0.0008,-0.0008
2.8,2.75,2.85,0.0331,0.0012,-0.0012,0.0032,-0.0032,0.0008,-0.0008
2.9000000000000004,2.85,2.95,0.029,0.001,-0.001,0.002,-0.002,0.001,-0.001
3.0,2.95,3.05,0.02517,0.00097,-0.00097,0.00108,-0.00108,0.00064,-0.00064
3.0999999999999996,3.05,3.15,0.0238,0.0009,-0.0009,0.0008,-0.0008,0.0005,-0.0005
3.2,3.15,3.25,0.02117,0.00092,-0.00092,0.00169,-0.00169,0.00053,-0.00053
3.3,3.25,3.35,0.0196,0.00074,-0.00074,0.00195,-0.00195,0.00047,-0.00047
3.4000000000000004,3.35,3.45,0.0176,0.0008,-0.0008,0.0012,-0.0012,0.0006,-0.0006
3.5,3.45,3.55,0.01744,0.00082,-0.00082,0.00079,-0.00079,0.00072,-0.00072
3.5999999999999996,3.55,3.65,0.01464,0.00072,-0.00072,0.00114,-0.00114,0.00069,-0.00069
3.7,3.65,3.75,0.01058,0.00058,-0.00058,0.00014,-0.00014,0.00066,-0.00066
3.8,3.75,3.85,0.01091,0.00057,-0.00057,0.0001,-0.0001,0.00053,-0.00053
3.9000000000000004,3.85,3.95,0.0107,0.00054,-0.00054,0.00113,-0.00113,0.0005,-0.0005
4.0,3.95,4.05,0.00986,0.00049,-0.00049,0.0007,-0.0007,0.00046,-0.00046
4.1,4.05,4.15,0.0096,0.00051,-0.00051,0.00048,-0.00048,0.00038,-0.00038
4.2,4.15,4.25,0.00819,0.00053,-0.00053,0.00058,-0.00058,0.0004,-0.0004
4.3,4.25,4.35,0.00748,0.00049,-0.00049,0.00015,-0.00015,0.0003,-0.0003
4.4,4.35,4.45,0.00695,0.00041,-0.00041,0.00022,-0.00022,0.00029,-0.00029
4.5,4.45,4.55,0.00683,0.00048,-0.00048,0.00083,-0.00083,0.00027,-0.00027
4.6,4.55,4.65,0.00662,0.00041,-0.00041,0.00072,-0.00072,0.00028,-0.00028
4.7,4.65,4.75,0.0062,0.0004,-0.0004,0.0001,-0.0001,0.0003,-0.0003
4.8,4.75,4.85,0.00533,0.00035,-0.00035,0.0001,-0.0001,0.00028,-0.00028
4.9,4.85,4.95,0.00537,0.00041,-0.00041,0.00118,-0.00118,0.00029,-0.00029
5.0,4.95,5.05,0.00492,0.00031,-0.00031,0.00071,-0.00071,0.0005,-0.0005
5.1,5.05,5.15,0.0046,0.0004,-0.0004,0.0007,-0.0007,0.0006,-0.0006
5.2,5.15,5.25,0.00446,0.00041,-0.00041,0.00026,-0.00026,0.00058,-0.00058
5.3,5.25,5.35,0.00386,0.00026,-0.00026,0.00039,-0.00039,0.00036,-0.00036
5.4,5.35,5.45,0.00376,0.00028,-0.00028,0.00069,-0.00069,0.00028,-0.00028

