#: table_doi: 10.17182/hepdata.90831.v1/t200
#: name: table no 200
#: description: $\frac{N_{ev}}{d(mean p_{t})}\pm stat.\pm syst.gen.\pm syst.det.[GeV^{-1}]$,away region,$20GeV<p_{T}^{Z}<40GeV$

#: data_file: table_no_200.yaml
#: keyword reactions: P P --> Z0 --> MU+MU- | Drell-Yan
#: keyword cmenergies: 13000
#: keyword observables: Underyling event
Bin limits$mean p_{T}$ [GeV],Bin limits$mean p_{T}$ [GeV] LOW,Bin limits$mean p_{T}$ [GeV] HIGH,$1/N_{ev} dN_{ev}/d(mean p_{T})$ [$GeV^{-1}$],statistical uncertainty +,statistical uncertainty -,detector related uncertainty +,detector related uncertainty -,generator related uncertainty +,generator related uncertainty -
0.5,0.45,0.55,0.00462,0.00057,-0.00057,0.00264,-0.00264,0.0017,-0.0017
0.6000000000000001,0.55,0.65,0.0262,0.0014,-0.0014,0.0028,-0.0028,0.0021,-0.0021
0.7,0.65,0.75,0.0757,0.0023,-0.0023,0.0038,-0.0038,0.003,-0.003
0.8,0.75,0.85,0.1912,0.0034,-0.0034,0.0065,-0.0065,0.0042,-0.0042
0.8999999999999999,0.85,0.95,0.3751,0.0047,-0.0047,0.0113,-0.0113,0.0056,-0.0056
1.0,0.95,1.05,0.5989,0.0056,-0.0056,0.0172,-0.0172,0.0071,-0.0071
1.1,1.05,1.15,0.8093,0.0064,-0.0064,0.0227,-0.0227,0.0081,-0.0081
1.2,1.15,1.25,0.9279,0.0067,-0.0067,0.0257,-0.0257,0.0085,-0.0085
1.3,1.25,1.35,0.9374,0.0065,-0.0065,0.0259,-0.0259,0.008,-0.008
1.4,1.35,1.45,0.895,0.006,-0.006,0.025,-0.025,0.007,-0.007
1.5,1.45,1.55,0.7906,0.0052,-0.0052,0.0219,-0.0219,0.0052,-0.0052
1.6,1.55,1.65,0.691,0.005,-0.005,0.019,-0.019,0.004,-0.004
1.7,1.65,1.75,0.5765,0.0043,-0.0043,0.0161,-0.0161,0.0032,-0.0032
1.8,1.75,1.85,0.4847,0.0037,-0.0037,0.0136,-0.0136,0.0027,-0.0027
1.9,1.85,1.95,0.4042,0.0034,-0.0034,0.0114,-0.0114,0.0027,-0.0027
2.0,1.95,2.05,0.3371,0.0029,-0.0029,0.0094,-0.0094,0.0028,-0.0028
2.0999999999999996,2.05,2.15,0.2762,0.0024,-0.0024,0.0076,-0.0076,0.0031,-0.0031
2.2,2.15,2.25,0.2315,0.0023,-0.0023,0.0064,-0.0064,0.0033,-0.0033
2.3,2.25,2.35,0.189,0.002,-0.002,0.005,-0.005,0.003,-0.003
2.4000000000000004,2.35,2.45,0.1591,0.0017,-0.0017,0.0046,-0.0046,0.0031,-0.0031
2.5,2.45,2.55,0.1329,0.0015,-0.0015,0.0038,-0.0038,0.0027,-0.0027
2.5999999999999996,2.55,2.65,0.1137,0.0013,-0.0013,0.0033,-0.0033,0.0022,-0.0022
2.7,2.65,2.75,0.0958,0.0013,-0.0013,0.0028,-0.0028,0.0019,-0.0019
2.8,2.75,2.85,0.0842,0.0011,-0.0011,0.0024,-0.0024,0.0016,-0.0016
2.9000000000000004,2.85,2.95,0.071,0.001,-0.001,0.002,-0.002,0.001,-0.001

