#: table_doi: 10.17182/hepdata.90831.v1/t374
#: name: table no 374
#: description: $\frac{1}{N_{ch}} \frac{dN_{ch}}{dp_{T}}\pm stat.\pm syst.gen.\pm syst.det.[GeV^{-1}]$,high thrust (0.75=<T),transverse region,$0GeV<p_{T}^{Z}<10GeV$

#: data_file: table_no_374.yaml
#: keyword reactions: P P --> Z0 --> MU+MU- | Drell-Yan
#: keyword cmenergies: 13000
#: keyword observables: Underyling event
Bin limits$p_{T}$ [GeV],Bin limits$p_{T}$ [GeV] LOW,Bin limits$p_{T}$ [GeV] HIGH,$1/N_{ch} dN_{ch}/d(p_{T})$ [$GeV^{-1}$],statistical uncertainty +,statistical uncertainty -,detector related uncertainty +,detector related uncertainty -,generator related uncertainty +,generator related uncertainty -
0.5,0.45,0.55,0.954,0.0024,-0.0024,0.019,-0.019,0.0028,-0.0028
0.6000000000000001,0.55,0.65,1.5912,0.0034,-0.0034,0.022,-0.022,0.0027,-0.0027
0.7,0.65,0.75,1.2786,0.0029,-0.0029,0.0166,-0.0166,0.0021,-0.0021
0.8,0.75,0.85,1.0182,0.0027,-0.0027,0.0125,-0.0125,0.0016,-0.0016
0.8999999999999999,0.85,0.95,0.8264,0.0024,-0.0024,0.0102,-0.0102,0.0012,-0.0012
1.0,0.95,1.05,0.6738,0.0023,-0.0023,0.008,-0.008,0.001,-0.001
1.1,1.05,1.15,0.5479,0.0022,-0.0022,0.0066,-0.0066,0.001,-0.001
1.2,1.15,1.25,0.4568,0.0021,-0.0021,0.0055,-0.0055,0.0008,-0.0008
1.3,1.25,1.35,0.379,0.002,-0.002,0.005,-0.005,0.001,-0.001
1.4,1.35,1.45,0.3141,0.0018,-0.0018,0.0053,-0.0053,0.0007,-0.0007
1.5,1.45,1.55,0.2651,0.0016,-0.0016,0.0033,-0.0033,0.0007,-0.0007
1.6,1.55,1.65,0.2191,0.0015,-0.0015,0.0038,-0.0038,0.0007,-0.0007
1.7,1.65,1.75,0.1874,0.0014,-0.0014,0.0024,-0.0024,0.0007,-0.0007
1.8,1.75,1.85,0.1575,0.0014,-0.0014,0.002,-0.002,0.0006,-0.0006
1.9,1.85,1.95,0.1331,0.0012,-0.0012,0.0037,-0.0037,0.0006,-0.0006
2.0,1.95,2.05,0.1156,0.0011,-0.0011,0.0018,-0.0018,0.0006,-0.0006
2.0999999999999996,2.05,2.15,0.098,0.0011,-0.0011,0.0017,-0.0017,0.0006,-0.0006
2.2,2.15,2.25,0.087,0.001,-0.001,0.002,-0.002,0,0
2.3,2.25,2.35,0.07404,0.00089,-0.00089,0.00214,-0.00214,0.00036,-0.00036
2.4000000000000004,2.35,2.45,0.06442,0.00085,-0.00085,0.00081,-0.00081,0.0003,-0.0003
2.5,2.45,2.55,0.055,0.0008,-0.0008,0.0016,-0.0016,0.0003,-0.0003
2.5999999999999996,2.55,2.65,0.0503,0.0007,-0.0007,0.0012,-0.0012,0.0003,-0.0003
2.7,2.65,2.75,0.04215,0.00063,-0.00063,0.0014,-0.0014,0.00029,-0.00029
2.8,2.75,2.85,0.03774,0.00063,-0.00063,0.00113,-0.00113,0.00021,-0.00021
2.9000000000000004,2.85,2.95,0.03453,0.00057,-0.00057,0.00042,-0.00042,0.00023,-0.00023
3.0,2.95,3.05,0.03015,0.00053,-0.00053,0.00071,-0.00071,0.00025,-0.00025
3.0999999999999996,3.05,3.15,0.0252,0.0005,-0.0005,0.0006,-0.0006,0.0002,-0.0002
3.2,3.15,3.25,0.02358,0.00043,-0.00043,0.00054,-0.00054,0.00021,-0.00021
3.3,3.25,3.35,0.02088,0.00042,-0.00042,0.00125,-0.00125,0.00018,-0.00018
3.4000000000000004,3.35,3.45,0.01834,0.00039,-0.00039,0.00029,-0.00029,0.00019,-0.00019
3.5,3.45,3.55,0.01629,0.00037,-0.00037,0.00094,-0.00094,0.00013,-0.00013
3.5999999999999996,3.55,3.65,0.01513,0.00034,-0.00034,0.00064,-0.00064,0.00012,-0.00012
3.7,3.65,3.75,0.01437,0.00035,-0.00035,0.00019,-0.00019,0.00016,-0.00016
3.8,3.75,3.85,0.01297,0.00032,-0.00032,0.00057,-0.00057,0.00023,-0.00023
3.9000000000000004,3.85,3.95,0.01138,0.00029,-0.00029,0.00077,-0.00077,0.00024,-0.00024
4.0,3.95,4.05,0.01024,0.00029,-0.00029,0.00056,-0.00056,0.0002,-0.0002
4.1,4.05,4.15,0.00929,0.00025,-0.00025,0.0003,-0.0003,0.00013,-0.00013
4.2,4.15,4.25,0.00825,0.00025,-0.00025,0.00023,-0.00023,0.00015,-0.00015
4.3,4.25,4.35,0.00767,0.00025,-0.00025,0.00058,-0.00058,0.00015,-0.00015
4.4,4.35,4.45,0.00751,0.00023,-0.00023,0.00042,-0.00042,0.00015,-0.00015
4.5,4.45,4.55,0.00642,0.00021,-0.00021,6e-05,-6e-05,0.00017,-0.00017
4.6,4.55,4.65,0.0057,0.0002,-0.0002,0.0001,-0.0001,0.0001,-0.0001
4.7,4.65,4.75,0.00541,0.00019,-0.00019,0.00058,-0.00058,0.00011,-0.00011
4.8,4.75,4.85,0.0055,0.00021,-0.00021,0.00021,-0.00021,0.0001,-0.0001
4.9,4.85,4.95,0.00513,0.00018,-0.00018,0.0002,-0.0002,0.00012,-0.00012
5.0,4.95,5.05,0.00452,0.00017,-0.00017,0.00045,-0.00045,0.00014,-0.00014
5.1,5.05,5.15,0.00421,0.00018,-0.00018,0.0003,-0.0003,0.0001,-0.0001
5.2,5.15,5.25,0.00327,0.00016,-0.00016,0.00021,-0.00021,8e-05,-8e-05
5.3,5.25,5.35,0.0032,0.00014,-0.00014,0.00021,-0.00021,8e-05,-8e-05
5.4,5.35,5.45,0.00316,0.00014,-0.00014,0.00019,-0.00019,0.0001,-0.0001

