#: table_doi: 10.17182/hepdata.90831.v1/t328
#: name: table no 328
#: description: $\frac{N_{ev}}{d(mean p_{t})}\pm stat.\pm syst.gen.\pm syst.det.[GeV^{-1}]$,high thrust(T<0.75),toward region,$20GeV<p_{T}^{Z}<40GeV$

#: data_file: table_no_328.yaml
#: keyword reactions: P P --> Z0 --> MU+MU- | Drell-Yan
#: keyword cmenergies: 13000
#: keyword observables: Underyling event
Bin limits$mean p_{T}$ [GeV],Bin limits$mean p_{T}$ [GeV] LOW,Bin limits$mean p_{T}$ [GeV] HIGH,$1/N_{ev} dN_{ev}/d(mean p_{T})$ [$GeV^{-1}$],statistical uncertainty +,statistical uncertainty -,detector related uncertainty +,detector related uncertainty -,generator related uncertainty +,generator related uncertainty -
0.5,0.45,0.55,0.0103,0.0014,-0.0014,0.0074,-0.0074,0.0025,-0.0025
0.6000000000000001,0.55,0.65,0.1229,0.0049,-0.0049,0.0118,-0.0118,0.0039,-0.0039
0.7,0.65,0.75,0.3702,0.0083,-0.0083,0.0184,-0.0184,0.0053,-0.0053
0.8,0.75,0.85,0.856,0.012,-0.012,0.031,-0.031,0.008,-0.008
0.8999999999999999,0.85,0.95,1.522,0.015,-0.015,0.046,-0.046,0.013,-0.013
1.0,0.95,1.05,1.881,0.016,-0.016,0.056,-0.056,0.014,-0.014
1.1,1.05,1.15,1.697,0.015,-0.015,0.052,-0.052,0.013,-0.013
1.2,1.15,1.25,1.26,0.012,-0.012,0.036,-0.036,0.007,-0.007
1.3,1.25,1.35,0.8447,0.0086,-0.0086,0.0248,-0.0248,0.0057,-0.0057
1.4,1.35,1.45,0.5239,0.0073,-0.0073,0.0174,-0.0174,0.0049,-0.0049
1.5,1.45,1.55,0.3223,0.0053,-0.0053,0.0136,-0.0136,0.0043,-0.0043
1.6,1.55,1.65,0.1931,0.0041,-0.0041,0.011,-0.011,0.003,-0.003
1.7,1.65,1.75,0.1194,0.0031,-0.0031,0.0094,-0.0094,0.0028,-0.0028
1.8,1.75,1.85,0.0815,0.0026,-0.0026,0.0041,-0.0041,0.0027,-0.0027
1.9,1.85,1.95,0.0523,0.0023,-0.0023,0.005,-0.005,0.0025,-0.0025
2.0,1.95,2.05,0.043,0.002,-0.002,0.002,-0.002,0.002,-0.002
2.0999999999999996,2.05,2.15,0.024,0.0014,-0.0014,0.0023,-0.0023,0.0026,-0.0026
2.2,2.15,2.25,0.022,0.0014,-0.0014,0.0015,-0.0015,0.0021,-0.0021
2.3,2.25,2.35,0.01194,0.00096,-0.00096,0.00114,-0.00114,0.00196,-0.00196
2.4000000000000004,2.35,2.45,0.00826,0.00095,-0.00095,0.00149,-0.00149,0.0016,-0.0016
2.5,2.45,2.55,0.008,0.0011,-0.0011,0.0009,-0.0009,0.0015,-0.0015
2.5999999999999996,2.55,2.65,0.00449,0.00086,-0.00086,0.00057,-0.00057,0.00133,-0.00133
2.7,2.65,2.75,0.00386,0.00068,-0.00068,0.00066,-0.00066,0.00126,-0.00126
2.8,2.75,2.85,0.00256,0.00047,-0.00047,0.00052,-0.00052,0.00118,-0.00118
2.9000000000000004,2.85,2.95,0.002,0.00056,-0.00056,0.00042,-0.00042,0.00093,-0.00093

