#: table_doi: 10.17182/hepdata.90831.v1/t47
#: name: table no 47
#: description: Figure 01a from auxiliary figures,  ptSpec toward_zptregion2, $\frac{1}{N_{ch}} \frac{dN_{ch}}{dp_{t}}\pm stat.\pm syst.gen.\pm syst.det.[GeV^{-1}]$,toward region,$10GeV<p_{T}^{Z}<20GeV$

#: data_file: table_no_47.yaml
#: keyword reactions: P P --> Z0 --> MU+MU- | Drell-Yan
#: keyword cmenergies: 13000
#: keyword observables: Underyling event
Bin limits$p_{T}$ [GeV],Bin limits$p_{T}$ [GeV] LOW,Bin limits$p_{T}$ [GeV] HIGH,$1/N_{ch} dN_{ch}/d(p_{T})$ [$GeV^{-1}$],statistical uncertainty +,statistical uncertainty -,detector related uncertainty +,detector related uncertainty -,generator related uncertainty +,generator related uncertainty -
0.5,0.45,0.55,0.9117,0.0016,-0.0016,0.014,-0.014,0.0049,-0.0049
0.6000000000000001,0.55,0.65,1.5474,0.0021,-0.0021,0.0165,-0.0165,0.0042,-0.0042
0.7,0.65,0.75,1.2455,0.0019,-0.0019,0.0129,-0.0129,0.0029,-0.0029
0.8,0.75,0.85,1.0159,0.0019,-0.0019,0.0098,-0.0098,0.0018,-0.0018
0.8999999999999999,0.85,0.95,0.8236,0.0018,-0.0018,0.0073,-0.0073,0.0011,-0.0011
1.0,0.95,1.05,0.6866,0.0018,-0.0018,0.0058,-0.0058,0.001,-0.001
1.1,1.05,1.15,0.5634,0.0016,-0.0016,0.0047,-0.0047,0.0011,-0.0011
1.2,1.15,1.25,0.4692,0.0014,-0.0014,0.004,-0.004,0.0012,-0.0012
1.3,1.25,1.35,0.3939,0.0014,-0.0014,0.0035,-0.0035,0.0012,-0.0012
1.4,1.35,1.45,0.3264,0.0013,-0.0013,0.0031,-0.0031,0.0011,-0.0011
1.5,1.45,1.55,0.2724,0.0012,-0.0012,0.0028,-0.0028,0.001,-0.001
1.6,1.55,1.65,0.2309,0.0012,-0.0012,0.0027,-0.0027,0.0008,-0.0008
1.7,1.65,1.75,0.198,0.001,-0.001,0.002,-0.002,0.001,-0.001
1.8,1.75,1.85,0.164,0.001,-0.001,0.002,-0.002,0.001,-0.001
1.9,1.85,1.95,0.14211,0.00084,-0.00084,0.00219,-0.00219,0.00057,-0.00057
2.0,1.95,2.05,0.12238,0.00086,-0.00086,0.00206,-0.00206,0.00054,-0.00054
2.0999999999999996,2.05,2.15,0.10132,0.00076,-0.00076,0.0019,-0.0019,0.00052,-0.00052
2.2,2.15,2.25,0.08961,0.00074,-0.00074,0.00177,-0.00177,0.00045,-0.00045
2.3,2.25,2.35,0.07797,0.00065,-0.00065,0.0016,-0.0016,0.00039,-0.00039
2.4000000000000004,2.35,2.45,0.06726,0.00065,-0.00065,0.00149,-0.00149,0.00036,-0.00036
2.5,2.45,2.55,0.05842,0.00058,-0.00058,0.00138,-0.00138,0.00035,-0.00035
2.5999999999999996,2.55,2.65,0.05076,0.00051,-0.00051,0.00129,-0.00129,0.00034,-0.00034
2.7,2.65,2.75,0.04447,0.00051,-0.00051,0.00116,-0.00116,0.0003,-0.0003
2.8,2.75,2.85,0.03895,0.00048,-0.00048,0.00107,-0.00107,0.00027,-0.00027
2.9000000000000004,2.85,2.95,0.03452,0.00043,-0.00043,0.00098,-0.00098,0.00023,-0.00023
3.0,2.95,3.05,0.0293,0.0004,-0.0004,0.0009,-0.0009,0.0002,-0.0002
3.0999999999999996,3.05,3.15,0.02689,0.00038,-0.00038,0.00085,-0.00085,0.00018,-0.00018
3.2,3.15,3.25,0.02403,0.00035,-0.00035,0.00079,-0.00079,0.00016,-0.00016
3.3,3.25,3.35,0.02129,0.00031,-0.00031,0.00073,-0.00073,0.00016,-0.00016
3.4000000000000004,3.35,3.45,0.01824,0.00029,-0.00029,0.00066,-0.00066,0.00017,-0.00017
3.5,3.45,3.55,0.01621,0.00029,-0.00029,0.0006,-0.0006,0.00018,-0.00018
3.5999999999999996,3.55,3.65,0.0148,0.00024,-0.00024,0.00055,-0.00055,0.00015,-0.00015
3.7,3.65,3.75,0.01307,0.00023,-0.00023,0.00051,-0.00051,0.00013,-0.00013
3.8,3.75,3.85,0.01224,0.00022,-0.00022,0.00047,-0.00047,0.00013,-0.00013
3.9000000000000004,3.85,3.95,0.01102,0.00023,-0.00023,0.00044,-0.00044,0.00014,-0.00014
4.0,3.95,4.05,0.01009,0.00018,-0.00018,0.0004,-0.0004,0.00013,-0.00013
4.1,4.05,4.15,0.00896,0.00018,-0.00018,0.00038,-0.00038,0.00012,-0.00012
4.2,4.15,4.25,0.00791,0.00018,-0.00018,0.00036,-0.00036,0.00011,-0.00011
4.3,4.25,4.35,0.00714,0.00017,-0.00017,0.00033,-0.00033,0.0001,-0.0001
4.4,4.35,4.45,0.00653,0.00016,-0.00016,0.0003,-0.0003,0.00011,-0.00011
4.5,4.45,4.55,0.00591,0.00015,-0.00015,0.00028,-0.00028,0.0001,-0.0001
4.6,4.55,4.65,0.00554,0.00015,-0.00015,0.00027,-0.00027,9e-05,-9e-05
4.7,4.65,4.75,0.00488,0.00014,-0.00014,0.00026,-0.00026,8e-05,-8e-05
4.8,4.75,4.85,0.00442,0.00012,-0.00012,0.00024,-0.00024,7e-05,-7e-05
4.9,4.85,4.95,0.00438,0.00012,-0.00012,0.00022,-0.00022,6e-05,-6e-05
5.0,4.95,5.05,0.00383,0.00011,-0.00011,0.0002,-0.0002,5e-05,-5e-05
5.1,5.05,5.15,0.00356,0.00011,-0.00011,0.00019,-0.00019,5e-05,-5e-05
5.2,5.15,5.25,0.0035,0.0001,-0.0001,0.0002,-0.0002,0.0001,-0.0001
5.3,5.25,5.35,0.00314,9.7e-05,-9.7e-05,0.00016,-0.00016,5e-05,-5e-05
5.4,5.35,5.45,0.00277,8.5e-05,-8.5e-05,0.00015,-0.00015,5e-05,-5e-05

